shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km
904744,5011590,FedEx,,,599.57,8588.5
904745,5010795,DHL,17-09-2025,03-10-2025,326.21,7486
904746,5011167,fedex,14-07-2026,18-07-2026,169.16,3450.5
904747,5001026,fedex,20-03-2026,31-03-2026,245.25,4760.1
904748,5002728,FedEx,11-01-2025,28-01-2025,486.43,11336.7
904749,5002216,DHL,28-02-2025,15-03-2025,489,10553.7
904750,5006108,Blue Dart,14-05-2023,21-05-2023,470.9,6963.3
904751,5010698,Blue Dart,09-03-2025,16-03-2025,197.35,4396.9
904752,5001404,Maersk,25-11-2023,05-12-2023,352.62,6360.5
904753,5007187,FedEx,17-06-2026,04-07-2026,320.57,7494.6
904754,5011857,UPS,08-03-2024,03-15-2024,253.12,5724
904755,5004019,FedEx,23-Aug-23,04-09-2023,736.93,10576.9
904756,5003639,Blue Dart,16-06-2025,26-06-2025,416.85,5887.1
904757,5002716,UPS,30-12-2024,07-01-2025,256.53,5497.3
904758,5010145,DHL Express,06-03-2024,20-03-2024,796.08,11901.9
904759,5002775,fedex,22-08-2025,26-08-2025,243.72,
904760,5000143,fedex,,,320.82,5863.2
904761,5006603,fedex,15-07-2025,20-07-2025,216.08,5001.9
904762,5005307,fedex,08-12-2025,12-12-2025,172.72,2658
904763,5011261,DHL Express,,,37.1,557.4
904764,5003576,fedex,,,58.92,
904765,5004350,DHL Express,29-06-2025,18-Jul-25,585.49,10120.1
904766,5009396,fedex,08-11-2025,12-08-2025,81.51,1505.9
904767,5003849,DHL Express,06-08-2024,10-08-2024,154.26,3193.6
904768,5006847,fedex,09-11-2025,19-11-2025,363.61,7667.6
904769,5011402,Blue Dart,17-04-2026,18-04-2026,33.24,701.9
904770,5007338,UPS,27-01-2024,03-02-2024,154.57,3206.5
904771,5003568,DHL,07-08-2025,11-08-2025,181.95,2766.6
904772,5002035,FedEx,03-09-2022,08-09-2022,124.85,2852.6
904773,5007372,fedex,11-12-2025,19-12-2025,269,4628.9
904774,5008282,Maersk,18-02-2025,22-02-2025,184.5,3059.8
904775,5003940,DHL,,,433.07,8861.8
904776,5011958,UPS,21-10-2022,02-11-2022,394.57,6881.4
904777,5010372,fedex,07-09-2024,20-09-2024,434.8,8393.4
904778,5007223,Blue Dart,19-09-2025,20-09-2025,42.99,553
904779,5001851,DHL,09-12-2025,,489.94,7161
904780,5007665,Maersk,24-12-2025,31-12-2025,,4975.2
904781,5001240,UPS,09-04-2026,15-04-2026,204.87,3321
904782,5002113,fedex,,,80.36,1329
904783,5000036,fedex,17-04-2022,11-05-2022,507.02,10832.9
904784,5008845,Blue Dart,14-09-2025,15-09-2025,34.33,454.7
904785,5010085,FedEx,05-Sep-22,28-09-2022,450.86,10316.3
904786,5001907,Maersk,03-07-2021,,354.03,
904787,5007954,Maersk,27-06-2026,14-07-2026,515.12,8498.1
904788,5000339,DHL,09-06-2026,22-06-2026,672.53,11753.1
904789,5010638,fedex,05-Sep-25,14-09-2025,,6675.9
904790,5004095,fedex,,,171.82,2965.2
904791,5009867,FedEx,25-05-2025,08-Jun-25,,11450.5
904792,5006498,FedEx,06-07-2023,09-06-2023,59.01,1164.4
904793,5011348,FedEx,01-11-2024,02-11-2024,38.84,683.2
904794,5000308,DHL Express,05-06-2025,19-06-2025,697.29,11615.1
904795,5002341,UPS,,,75.73,1551.8
904796,5005540,fedex,22-05-2026,26-05-2026,205.24,4145.8
904797,5010969,FedEx,04-02-2026,05-02-2026,48.62,549
904798,5002898,Maersk,,,211.37,3552.5
904799,5001451,DHL,03-03-2021,07-03-2021,251.09,3876
904800,5006735,Maersk,11-01-2026,14-01-2026,71.15,1577.9
904801,5007560,fedex,27-03-2026,07-04-2026,450.56,7009.8
904802,5009733,UPS,02-05-2025,11-05-2025,370.54,
904803,5005853,FedEx,27-01-2022,02-08-2022,551.59,9264.5
904804,5002823,Maersk,25-07-2025,05-08-2025,530.35,10177.7
904805,5004748,Maersk,20-12-2023,21-12-2023,57.5,1282.3
904806,5005551,DHL Express,13-12-2024,31-12-2024,335.95,7840.2
904807,5009868,UPS,02-05-2025,19-05-2025,505.83,7411.4
904808,5002706,DHL,26-06-2026,,439.75,9801.5
904809,5004139,FedEx,27-04-2024,13-05-2024,720.41,11784.8
904810,5010133,DHL Express,20-08-2024,05-09-2024,410.84,9614
904811,5001102,Blue Dart,23-07-2024,02-08-2024,342.4,7934.2
904812,5004024,DHL Express,08-09-2025,09-Sep-25,69.91,978
904813,5001517,Maersk,05-09-2025,21-09-2025,478.31,11680.2
904814,5001334,UPS,27-11-2025,05-12-2025,289.06,4937.6
904815,5000348,Maersk,23-09-2024,06-10-2024,449.53,8591.5
904816,5007848,DHL Express,22-06-2023,08-07-2023,604.37,10675.3
904817,5005325,Maersk,03-09-2025,09-09-2025,364.93,5294.6
904818,5002806,DHL,17-08-2023,18-08-2023,81.47,1402.1
904819,5005335,fedex,12-07-2025,13-07-2025,98.27,1345.3
904820,5011212,Blue Dart,25-09-2024,15-10-2024,611.56,10783.1
904821,5010238,DHL Express,22-08-2025,05-09-2025,402.3,8310.8
904822,5010461,DHL,07-10-2023,14-10-2023,326.14,5802
904823,5003575,fedex,19-12-2025,08-01-2026,419.62,10008.8
904824,5007320,fedex,01-04-2025,13-Apr-25,614.44,10606.8
904825,5005423,Maersk,04-01-2026,13-01-2026,334.02,6420.9
904826,5009938,DHL,05-12-2025,,366.25,6386.6
904827,5009621,DHL Express,26-07-2022,07-08-2022,661.25,10950.3
904828,5007081,fedex,03-14-2025,15-03-2025,87.34,1497.5
904829,5008703,fedex,11-Jul-21,25-07-2021,445.98,
904830,5007547,fedex,01-10-2024,15-10-2024,456.71,10702.9
904831,5000597,fedex,13-07-2025,26-07-2025,519.46,8914.6
904832,5003963,DHL,10-10-2022,11-10-2022,65.3,1197.2
904833,5010482,Maersk,10-06-2025,15-06-2025,144.86,2577.4
904834,5010584,UPS,11-12-2025,20-Dec-25,294.1,6027
904835,5001638,FedEx,28-12-2021,10-01-2022,518.12,9710.4
904836,5007130,FedEx,26-02-2024,21-03-2024,620.41,
904837,5002858,Blue Dart,30-01-2025,03-02-2025,199.65,2961.9
904838,5009002,Blue Dart,10-02-2026,22-02-2026,436.9,6901
904839,5010882,fedex,21-04-2026,22-04-2026,,383.3
904840,5004067,Blue Dart,04-08-2026,14-04-2026,,5042.6
904841,5002865,DHL Express,14-03-2025,15-03-2025,12.3,80
904842,5009216,DHL,,,111.54,1849.9
904843,5004396,Maersk,22-Feb-25,24-02-2025,135.61,2079.3
904844,5009158,DHL Express,,,729.49,10285.1
904845,5005276,FedEx,12-12-2023,23-12-2023,264.56,
904846,5003205,DHL Express,03-07-2023,16-07-2023,443.1,7359.9
904847,5008048,DHL Express,14-02-2024,08-03-2024,692.85,10572.4
904848,5004209,DHL Express,,,,4054.2
904849,5008691,DHL,18-02-2025,18-03-2025,781.87,11910.8
904850,5004159,Maersk,13-11-2023,14-11-2023,3,
904851,5007506,DHL Express,03-04-2025,09-04-2025,305.34,5771.8
904852,5001699,UPS,18-10-2025,,415.05,9195.4
904853,5005165,DHL,20-09-2024,,235.22,4213.3
904854,5010382,FedEx,20-Aug-25,23-08-2025,109.87,1954.2
904855,5011306,DHL Express,30-05-2025,31-05-2025,,1311.3
904856,5005324,Maersk,05-07-2023,07-11-2023,248.52,5718.8
904857,5004475,FedEx,08-04-2025,29-04-2025,682.27,11590.4
904858,5001783,Blue Dart,01-01-2023,07-01-2023,257.34,4897.3
904859,5011222,fedex,06-02-2026,10-02-2026,185.6,2806.7
904860,5001972,Maersk,27-06-2025,30-06-2025,161.43,3098.7
904861,5008974,DHL,03-09-2024,21-09-2024,486.73,11054.2
904862,5004552,FedEx,09-09-2023,10-09-2023,11.62,130.6
904863,5007354,DHL,,,170.25,
904864,5007175,DHL,02-05-2026,08-05-2026,138.59,3135.9
904865,5011263,Maersk,14-09-2023,25-09-2023,352.26,8118.1
904866,5010978,FedEx,08-06-2026,20-06-2026,673.47,9718
904867,5010179,DHL,15-May-26,16-05-2026,63.63,851.3
904868,5010672,DHL Express,18-Nov-25,29-11-2025,466.42,8722.6
904869,5004788,FedEx,18-08-2021,,186.45,3300.5
904870,5001978,DHL Express,15-11-2025,17-11-2025,76.39,1287.7
904871,5009173,FedEx,18-09-2025,25-09-2025,314.33,4874.7
904872,5008875,fedex,02-Apr-24,15-04-2024,265.19,5991.9
904873,5006725,DHL,01-07-2026,07-07-2026,,3180
904874,5011085,Blue Dart,12-10-2025,25-10-2025,772.76,10743.6
904875,5003044,Maersk,24-06-2026,09-07-2026,701.16,11766.2
904876,5011379,fedex,03-12-2025,11-12-2025,427.31,6421.9
904877,5010643,DHL Express,13-07-2026,20-07-2026,176.47,4095.3
904878,5005828,UPS,09-04-2025,28-04-2025,719.5,11955.4
904879,5004913,FedEx,11-07-2025,22-07-2025,377.62,8666.8
904880,5002875,FedEx,05-08-2023,09-08-2023,265.47,4378.4
904881,5011150,Maersk,01-11-2024,11-13-2024,310.8,6068.6
904882,5000022,DHL,15-05-2026,,89.71,1460.3
904883,5004435,DHL,,,610.58,11386.6
904884,5008066,UPS,08-11-2025,,209.88,4066.6
904885,5005614,DHL,31-08-2022,07-09-2022,303.9,5556.6
904886,5000447,fedex,30-05-2026,02-06-2026,133.96,2644.7
904887,5005276,DHL,09-12-2023,18-12-2023,447.87,7282.7
904888,5004572,UPS,09-01-2025,14-01-2025,264,3725.3
904889,5000052,UPS,09-11-2022,28-11-2022,663.18,9654.2
904890,5010664,UPS,16-Jan-25,20-01-2025,132.33,2662.4
904891,5002658,DHL,16-01-2024,22-01-2024,269.73,5899
904892,5002620,DHL,27-07-2023,07-31-2023,250.03,3765.6
904893,5008504,FedEx,04-05-2022,09-05-2022,235.32,4204
904894,5009985,fedex,,,420.28,9204.9
904895,5011396,DHL,15-06-2024,21-06-2024,178.19,3198.8
904896,5000281,fedex,,,136.64,2288.8
904897,5004376,DHL Express,23-02-2025,28-02-2025,130.06,
904898,5008726,FedEx,13-09-2024,21-09-2024,308.82,7225.7
904899,5002144,FedEx,05-04-2026,17-04-2026,363.86,7825.5
904900,5011630,DHL Express,28-10-2024,,315.32,4672.5
904901,5010239,UPS,,,207.89,4526.7
904902,5007367,DHL,28-04-2024,12-05-2024,546.19,8834.6
904903,5011477,fedex,08-22-2021,27-08-2021,212.68,3612.7
904904,5008110,Blue Dart,15-06-2025,09-07-2025,550.97,11923.7
904905,5011178,UPS,07-04-2022,19-04-2022,474.04,9682.4
904906,5001711,Maersk,18-10-2024,25-10-2024,,6206.7
904907,5008203,DHL Express,09-11-2025,18-11-2025,386.09,6388.6
904908,5006928,FedEx,27-01-2025,08-02-2025,575.63,8625.4
904909,5001591,DHL,08-02-2025,12-02-2025,81.01,1771.1
904910,5007779,FedEx,27-02-2026,04-Mar-26,154.03,2938.8
904911,5004971,Maersk,18-01-2022,21-01-2022,121.9,1654.4
904912,5007850,UPS,,,643.92,10608.2
904913,5008256,UPS,24-01-2026,05-02-2026,658.05,10817.3
904914,5007185,Maersk,02-10-2025,03-10-2025,47.3,494.2
904915,5000132,Blue Dart,12-12-2023,20-12-2023,221.35,4514.6
904916,5009465,DHL,,,490.1,8078.9
904917,5009556,Maersk,29-07-2023,30-07-2023,46.94,699
904918,5001867,DHL Express,18-01-2024,24-Jan-24,187.43,3615.2
904919,5009137,Maersk,27-08-2024,14-09-2024,400,8817.5
904920,5001342,DHL Express,03-03-2026,14-Mar-26,302.94,6596.4
904921,5011975,fedex,,,51.82,956
904922,5009292,fedex,14-05-2023,08-06-2023,558.9,11866.8
904923,5009005,FedEx,,,163.9,2713.9
904924,5000030,DHL,06-04-2024,16-04-2024,575.27,8262.5
904925,5001928,Maersk,18-12-2023,01-01-2024,603.18,10913.9
904926,5002558,Blue Dart,23-06-2021,04-Jul-21,553.84,9581.5
904927,5003532,FedEx,15-04-2026,21-04-2026,225.5,3901.2
904928,5008533,DHL,17-02-2025,24-02-2025,313.94,5169.4
904929,5010252,Blue Dart,14-03-2026,23-03-2026,456.78,6726
904930,5009252,DHL Express,18-12-2024,29-12-2024,432.2,7227.7
904931,5000640,DHL Express,24-11-2025,08-12-2025,620.43,10705.3
904932,5002157,Blue Dart,15-10-2025,18-10-2025,143.1,2418.9
904933,5009072,FedEx,08-12-2025,09-Dec-25,43.5,617.1
904934,5011621,Maersk,21-04-2025,01-05-2025,518.14,8228.8
904935,5011873,FedEx,17-10-2025,18-10-2025,40.01,550.1
904936,5009217,DHL Express,06-04-2026,08-04-2026,122.15,1734.9
904937,5003899,DHL,,,467.55,7383
904938,5011422,FedEx,30-03-2026,03-04-2026,270.13,4013.9
904939,5000499,UPS,03-02-2026,12-02-2026,368.75,5769
904940,5000660,Blue Dart,08-27-2023,31-08-2023,99.59,2071.3
904941,5010529,DHL,01-10-2025,03-10-2025,71.89,1615.5
904942,5011120,FedEx,24-05-2026,07-06-2026,454.21,9515.7
904943,5011520,fedex,03-05-2021,20-05-2021,458.31,9013.4
904944,5008485,DHL Express,15-07-2025,29-07-2025,372.65,9085.8
904945,5010774,Blue Dart,28-11-2021,01-12-2021,107.1,2277.4
904946,5010219,Blue Dart,26-06-2026,09-07-2026,,8712.6
904947,5004591,Blue Dart,,,270.41,4916.7
904948,5003043,FedEx,17-05-2026,,97.61,1429.2
904949,5006524,DHL Express,15-07-2025,,204.25,2985.2
904950,5004764,FedEx,20-05-2025,01-06-2025,640.36,9070
904951,5005050,DHL,08-05-2024,09-05-2024,40.82,610.6
904952,5002585,DHL,14-08-2025,19-08-2025,,4237.3
904953,5000018,Maersk,18-04-2023,04-20-2023,94,
904954,5007025,Blue Dart,,,639.81,
904955,5006245,fedex,07-12-2022,10-12-2022,143,3244
904956,5008860,DHL Express,02-01-2026,01-26-2026,818.24,11822.4
904957,5011956,DHL Express,27-05-2025,02-06-2025,261.68,
904958,5002882,UPS,28-08-2024,,426.89,6938.6
904959,5008584,DHL Express,22-01-2023,31-01-2023,341.06,7050.9
904960,5004698,DHL,01-07-2026,03-07-2026,97.03,1957.9
904961,5008475,fedex,17-01-2023,21-01-2023,162.77,3539.7
904962,5007054,fedex,01-12-2024,,309.87,4419.5
904963,5006989,UPS,06-12-2023,17-12-2023,518.09,7544.6
904964,5004056,FedEx,26-07-2024,06-Aug-24,,7883.9
904965,5009142,DHL,03-07-2025,06-07-2025,137.83,2299.3
904966,5007471,FedEx,,,32.46,389.7
904967,5006556,UPS,14-12-2024,24-12-2024,339.26,
904968,5007978,UPS,01-06-2025,,137.8,2102
904969,5010773,DHL,04-07-2025,05-07-2025,29.08,369.2
904970,5002415,UPS,05-09-2021,16-09-2021,325.93,4742.5
904971,5002537,FedEx,23-06-2026,06-07-2026,403.27,6395.5
904972,5007597,FedEx,26-04-2022,05-05-2022,420.45,7603.3
904973,5004204,DHL,19-06-2024,20-06-2024,20.39,357.3
904974,5005706,DHL Express,03-08-2026,16-08-2026,678.79,10216.8
904975,5004794,DHL,02-06-2026,13-02-2026,184.89,3452.2
904976,5011008,Blue Dart,13-05-2026,26-05-2026,724.92,11081.7
904977,5000032,fedex,17-07-2024,18-07-2024,18.39,75.9
904978,5003696,UPS,08-02-2026,19-02-2026,443.42,8953.9
904979,5007561,fedex,30-08-2024,31-08-2024,59.08,
904980,5003848,fedex,21-09-2024,15-10-2024,685.4,10908.3
904981,5001918,DHL,22-06-2026,15-07-2026,716.47,10608.6
904982,5003542,UPS,23-Nov-22,26-11-2022,159.03,3134.6
904983,5005971,FedEx,18-11-2025,02-12-2025,422.98,9367.8
904984,5005319,DHL,,,657.32,11002.4
904985,5001404,Maersk,24-11-2023,10-12-2023,560.06,10534.8
904986,5007198,Maersk,20-02-2026,23-02-2026,124.28,2508.7
904987,5003209,Blue Dart,26-04-2025,06-05-2025,381.15,9086.1
904988,5007448,Blue Dart,21-03-2026,,65.36,1325.4
904989,5005363,FedEx,,,629.61,11767
904990,5003594,UPS,21-02-2026,02-03-2026,432.17,7743.2
904991,5007451,Maersk,01-Jul-25,18-07-2025,375.02,7874.7
904992,5006946,Blue Dart,19-06-2023,02-07-2023,506.81,11237.5
904993,5009363,DHL,18-02-2026,27-02-2026,,4709
904994,5002936,UPS,06-08-2024,07-08-2024,12.3,136.4
904995,5000449,UPS,,,550.92,11272.6
904996,5009050,fedex,,,164.45,3798.1
904997,5005277,FedEx,23-05-2025,08-06-2025,388.87,8467.5
904998,5009373,FedEx,10-10-2025,20-10-2025,260.41,5494.8
904999,5006782,Maersk,26-03-2023,27-03-2023,17.18,257.8
905000,5004265,DHL Express,12-06-2026,15-06-2026,74.81,1415.1
905001,5001714,Maersk,27-09-2025,03-10-2025,124.89,2678.2
905002,5006912,FedEx,19-Oct-22,25-Oct-22,259.48,4917.4
905003,5009464,Blue Dart,04-04-2026,05-04-2026,111.43,1607.7
905004,5009331,fedex,18-Dec-23,22-12-2023,176.57,4027
905005,5007570,Maersk,24-08-2024,,248.94,4551
905006,5002468,fedex,06-12-2026,23-06-2026,482.93,8106.4
905007,5002804,Maersk,01-02-2025,14-01-2025,559.91,9085.7
905008,5011448,DHL,,,695.3,11679.6
905009,5006595,Maersk,26-03-2022,08-04-2022,319.41,7328.5
905010,5007208,UPS,,,23.96,133.2
905011,5000186,Blue Dart,12-11-2025,29-11-2025,636.21,10134.1
905012,5009373,FedEx,10-10-2025,11-10-2025,31.86,350.5
905013,5006152,DHL,06-03-2025,22-Mar-25,390.23,6646.3
905014,5007871,Maersk,10-02-2026,15-02-2026,252.33,4342.7
905015,5011411,Blue Dart,25-12-2025,14-01-2026,521.71,11357.1
905016,5001435,Maersk,16-Sep-23,19-09-2023,156.13,2308.3
905017,5006188,Blue Dart,08-10-2022,13-10-2022,250.94,4732.8
905018,5008680,UPS,25-07-2021,01-08-2021,265.82,4825.1
905019,5006584,FedEx,29-Jun-23,04-07-2023,244.27,4221.8
905020,5003686,FedEx,01-03-2024,02-03-2024,16.34,214.3
905021,5009650,UPS,15-03-2024,03-19-2024,180.89,3237.5
905022,5005299,Maersk,12-10-2023,20-10-2023,432.12,7343.8
905023,5009953,DHL,12-11-2023,15-11-2023,133.33,2099
905024,5008646,Blue Dart,07-08-2023,12-08-2023,198.49,3004.1
905025,5007636,DHL Express,03-02-2023,11-02-2023,382.58,7733.3
905026,5002800,DHL,30-06-2025,,145.86,3094.3
905027,5004105,FedEx,,,649.42,11867.1
905028,5008709,FedEx,30-05-2026,04-06-2026,246.16,4078.8
905029,5000118,FedEx,25-01-2025,05-02-2025,331.58,5875.6
905030,5002903,UPS,02-05-2026,09-05-2026,276.19,4602.6
905031,5005066,FedEx,24-04-2024,,659.11,
905032,5010637,UPS,29-03-2024,30-03-2024,36.62,530.1
905033,5002615,Blue Dart,12-04-2025,02-05-2025,491.99,9922.7
905034,5006465,FedEx,16-07-2025,,81.66,1895.9
905035,5004972,DHL Express,14-09-2021,25-09-2021,399.1,8512.3
905036,5010198,UPS,03-07-2025,05-07-2025,110.28,1922
905037,5005367,fedex,06-02-2025,07-02-2025,12.07,92.4
905038,5007412,Blue Dart,09-09-2024,25-09-2024,427.85,7614.6
905039,5008069,fedex,01-06-2025,06-06-2025,283.96,4050.1
905040,5002862,FedEx,23-03-2024,24-03-2024,38.58,569.3
905041,5006818,FedEx,18-06-2025,28-06-2025,390.18,5950.5
905042,5004817,DHL,24-12-2025,05-01-2026,575.19,11012.1
905043,5005379,DHL Express,,,581.43,10522.1
905044,5002013,UPS,,,365.79,6637.8
905045,5004749,Blue Dart,24-07-2024,25-07-2024,60.17,1039.3
905046,5001989,fedex,21-09-2022,01-10-2022,533.01,7984
905047,5010115,FedEx,12-07-2024,04-08-2024,676,10090.6
905048,5004973,DHL,,,325.69,5093.1
905049,5000139,DHL Express,14-07-2021,22-07-2021,426.06,7003.8
905050,5006073,DHL Express,07-12-2023,18-12-2023,251.82,5281.3
905051,5010006,FedEx,08-03-2024,13-03-2024,143.27,3026.4
905052,5006698,DHL,24-08-2024,07-09-2024,548.71,8326.4
905053,5004146,FedEx,,,431.7,6978.1
905054,5009578,Maersk,22-07-2025,04-08-2025,676.26,9942.8
905055,5000222,FedEx,05-01-2026,11-01-2026,185.46,4042.9
905056,5003975,Maersk,21-12-2024,28-12-2024,307.16,5922.6
905057,5011686,FedEx,25-03-2026,09-04-2026,506.39,11244.2
905058,5011254,Blue Dart,22-02-2024,02-03-2024,219.4,3913.9
905059,5010601,Maersk,20-10-2024,30-10-2024,330.31,6976.1
905060,5007099,Maersk,12-11-2024,27-11-2024,458.83,9267.8
905061,5010681,fedex,05-12-2023,13-12-2023,412.1,6128.4
905062,5000979,DHL Express,29-05-2025,08-06-2025,438.25,
905063,5007120,fedex,02-04-2024,09-04-2024,299.67,6673.7
905064,5000919,Maersk,22-06-2025,,444.06,9840.5
905065,5008562,DHL Express,09-05-2026,11-05-2026,149.5,1939.7
905066,5003769,FedEx,12-03-2026,19-03-2026,311.32,5870.1
905067,5004175,UPS,20-05-2026,24-05-2026,126.05,2394.1
905068,5001415,Blue Dart,20-07-2023,10-Aug-23,505.79,9500.4
905069,5011768,Blue Dart,09-02-2026,27-02-2026,568.97,9836.8
905070,5003229,FedEx,24-07-2024,03-08-2024,419.96,6431.7
905071,5009997,DHL Express,05-01-2026,16-01-2026,505.1,9581.8
905072,5008292,UPS,13-03-2022,,321.71,6372
905073,5003229,fedex,22-07-2024,31-07-2024,291.82,6299.1
905074,5009266,UPS,26-07-2025,04-08-2025,325.53,4840.5
905075,5009353,FedEx,26-02-2026,03-04-2026,177.49,
905076,5001631,fedex,03-04-2026,04-04-2026,11.69,22.2
905077,5009910,Maersk,10-07-2026,15-07-2026,181.34,3025
905078,5006752,Blue Dart,23-07-2022,24-07-2022,73.66,1305.7
905079,5003354,UPS,10-01-2022,,317.8,5018.7
905080,5001581,Maersk,,,681.08,10936.7
905081,5002846,DHL Express,28-03-2026,30-03-2026,118.09,1611.2
905082,5003146,Blue Dart,,,603.75,
905083,5002691,UPS,07-03-2025,16-03-2025,436.31,8446.4
905084,5006079,FedEx,15-02-2023,02-03-2023,350.28,
905085,5006500,DHL Express,20-01-2022,24-Jan-22,,3423.2
905086,5009629,FedEx,12-07-2025,14-07-2025,135.32,2058.8
905087,5011807,Blue Dart,04-02-2025,20-04-2025,405.79,9982.3
905088,5010061,Maersk,13-03-2025,26-03-2025,338.81,6197.9
905089,5005507,fedex,10-01-2026,25-01-2026,541.26,9352.1
905090,5011396,UPS,17-06-2024,21-06-2024,181.67,3532.8
905091,5009650,Maersk,18-03-2024,30-03-2024,754.8,11011.5
905092,5007129,UPS,25-04-2025,29-04-2025,247.59,3349.1
905093,5003234,FedEx,,,340.24,6989.6
905094,5003716,Maersk,19-04-2025,04-22-2025,148.27,3206.9
905095,5002917,UPS,19-08-2025,24-08-2025,,4827.1
905096,5010492,FedEx,03-07-2026,05-07-2026,138.05,2411.2
905097,5009159,Maersk,,,87.66,1416.7
905098,5000018,DHL,18-04-2023,26-04-2023,,5456.8
905099,5011249,fedex,02-08-2025,05-08-2025,229.83,3206.1
905100,5007875,Blue Dart,22-03-2022,04-04-2022,598.15,11800.5
905101,5000455,Maersk,,,,2653.4
905102,5004538,UPS,04-02-2024,24-02-2024,535.84,11958.1
905103,5001305,Blue Dart,06-01-2026,08-01-2026,53.45,1015.2
905104,5001564,UPS,06-06-2025,09-06-2025,163.11,2902
905105,5008313,UPS,,,501.29,9035.5
905106,5001341,Maersk,29-09-2024,07-10-2024,406.51,6378.3
905107,5002081,DHL Express,16-08-2025,27-08-2025,468.11,8144.5
905108,5006353,fedex,07-27-2026,05-08-2026,243.42,4001.7
905109,5009159,DHL,07-06-2024,17-06-2024,442.53,
905110,5006972,FedEx,06-05-2022,12-05-2022,210.19,4623.4
905111,5010400,DHL Express,02-03-2026,11-03-2026,274.59,6723.6
905112,5001363,DHL Express,28-09-2025,08-10-2025,258.9,5843.6
905113,5001981,UPS,01-09-2024,07-09-2024,279.65,4202.9
905114,5006566,Maersk,,,577.8,11363
905115,5010128,Blue Dart,13-01-2022,,534.1,11490.5
905116,5005489,Maersk,07-11-2024,21-11-2024,528.56,9653.7
905117,5010948,UPS,23-01-2024,04-02-2024,543.2,8234.2
905118,5005589,DHL,09-06-2024,02-07-2024,532.38,10510.7
905119,5004293,DHL,30-01-2026,06-02-2026,230.7,
905120,5011610,DHL,13-12-2023,01-01-2024,,11803.2
905121,5005481,fedex,29-06-2026,09-07-2026,212.35,4069.1
905122,5005216,Maersk,12-10-2022,13-10-2022,21.35,347.3
905123,5011499,Blue Dart,23-07-2024,31-07-2024,368.84,6510.3
905124,5006024,UPS,17-12-2024,24-12-2024,231.85,5168.2
905125,5002596,Blue Dart,27-09-2025,03-10-2025,176.82,3364.1
905126,5005369,DHL,06-15-2024,19-06-2024,254.6,4032.5
905127,5000315,Blue Dart,24-Jun-26,25-06-2026,104.15,1616.4
905128,5006654,UPS,22-06-2026,06-07-2026,358.39,7558.4
905129,5004126,UPS,02-01-2025,03-01-2025,52.43,706.4
905130,5000477,DHL Express,09-06-2026,10-06-2026,49.97,1075.4
905131,5003687,fedex,11-10-2025,10-13-2025,52.61,1043
905132,5001432,UPS,10-09-2025,02-10-2025,521.77,9369.6
905133,5008620,Maersk,05-03-2026,09-03-2026,133.17,2800.6
905134,5003770,FedEx,11-06-2025,12-06-2025,44.32,888.6
905135,5002657,DHL Express,,,428.16,8736.5
905136,5002279,UPS,03-11-2023,22-11-2023,602.85,9741.8
905137,5011063,DHL Express,25-03-2022,02-04-2022,335.45,5584.8
905138,5002214,fedex,,,311.44,4318.4
905139,5009704,DHL Express,20-04-2025,21-04-2025,11.17,43.5
905140,5010455,fedex,20-07-2024,22-07-2024,123.24,1698.8
905141,5000659,fedex,12-12-2022,29-12-2022,472.99,7910.4
905142,5005098,FedEx,05-07-2026,14-07-2026,327.22,5477.6
905143,5006903,DHL,15-06-2026,30-06-2026,672.39,10785.6
905144,5008765,DHL Express,04-06-2025,09-Jun-25,177.1,3246.7
905145,5005423,DHL,,,391.17,6169
905146,5008177,DHL,16-06-2022,25-Jun-22,319.65,7283.7
905147,5003936,DHL,05-12-2022,06-12-2022,52.06,783.9
905148,5001987,fedex,30-10-2022,03-11-2022,188.83,3452.3
905149,5007260,Blue Dart,18-11-2023,01-12-2023,621.06,9189.4
905150,5002384,UPS,17-05-2026,04-06-2026,678.17,10023.1
905151,5010243,Maersk,30-06-2026,08-07-2026,341.22,5493.5
