order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total,Column1
5010810,301154,514,18-08-2024,29-08-2024,delivered,103114.09,
5010811,301057,511,14-04-2023,25-Apr-23,Cancelled,21280.71,
5010812,300155,517,24-02-2023,02-03-2023,Pending,51112.06,
5010813,302125,538,25-07-2023,30-07-2023,Pending,57090.94,
5010814,302569,527,19-02-2023,01-03-2023,Shipped,63312.52,
5010815,302898,509,27-10-2025,04-11-2025,delivered,0,
5010816,300145,534,29-10-2025,04-11-2025,Delivered,120710.19,
5010817,301690,538,03-02-2024,13-02-2024,pending ,,
5010818,301527,509,10-Nov-24,11-11-2024,SHIPPED,80922.79,
5010819,301195,525,05-Jun-26,08-06-2026,Cancelled,,
5010820,300624,503,09-06-2024,06-11-2024,Shipped,244915.7,
5010821,301499,537,10-07-2025,14-07-2025,Shipped,209048.93,
5010822,300162,527,27-12-2022,30-12-2022,Pending,107196.32,
5010823,300199,511,21-11-2022,28-11-2022,Delivered,73894.8,
5010824,300601,517,23-07-2024,26-07-2024,delivered,3686.02,
5010825,302540,523,30-09-2024,01-10-2024,Cancelled,94479.52,
5010826,301547,504,05-07-2026,16-07-2026,Shipped,85457.08,
5010827,300847,515,28-08-2024,31-08-2024,Pending,96134.27,
5010828,301362,515,25-10-2025,01-11-2025,delivered,52368.72,
5010829,302993,512,12-06-2026,18-06-2026,Delivered,86744.99,
5010830,300836,521,17-06-2022,20-06-2022,pending ,97388.4,
5010831,301690,510,29-Jul-25,,Cancelled,75831.78,
5010832,300580,512,30-01-2026,03-02-2026,Delivered,,
5010833,302536,506,07-01-2024,14-01-2024,pending ,106671.1,
5010834,301381,516,21-07-2024,31-07-2024,SHIPPED,,
5010835,302415,538,22-03-2026,27-03-2026,pending ,110643.99,
5010836,301738,536,17-03-2025,29-03-2025,Delivered,122514.58,
5010837,302339,512,15-04-2026,19-04-2026,Returned,128609.95,
5010838,300744,501,23-08-2022,28-08-2022,SHIPPED,173875.58,
5010839,301363,517,20-03-2026,25-03-2026,SHIPPED,98480.77,
5010840,301471,540,31-03-2024,06-04-2024,Returned,33002.37,
5010841,300423,532,30-07-2026,02-Aug-26,Shipped,146372.9,
5010842,300430,520,17-07-2026,28-07-2026,Returned,34585.51,
5010843,302739,519,01-10-2025,10-10-2025,Cancelled,42405.35,
5010844,302568,536,27-07-2026,08-08-2026,Delivered,155573.41,
5010845,300379,529,25-12-2024,03-01-2025,Delivered,28593.94,
5010846,301329,539,14-05-2025,,pending ,164.44,
5010847,300273,538,12-07-2025,19-07-2025,Returned,21377.92,
5010848,300406,513,13-05-2025,23-05-2025,pending ,48330.74,
5010849,302346,536,16-02-2023,16-02-2023,Delivered,130185.93,
5010850,300388,524,18-02-2026,20-02-2026,pending ,,
5010851,301784,520,27-10-2023,04-11-2023,Pending,,
5010852,300308,505,18-12-2024,18-12-2024,delivered,,
5010853,300905,528,20-02-2025,25-02-2025,SHIPPED,,
5010854,300637,504,10-11-2022,11-10-2022,Shipped,81975.13,
5010855,300219,503,02-05-2024,13-05-2024,Pending,225589.56,
5010856,301457,507,17-07-2026,23-07-2026,Cancelled,70491.58,
5010857,300414,532,25-01-2026,28-Jan-26,Shipped,139797.13,
5010858,302739,526,16-12-2025,27-12-2025,Delivered,42364.51,
5010859,300551,523,13-04-2026,25-04-2026,SHIPPED,13500.79,
5010860,300735,530,11-02-2025,20-02-2025,Cancelled,32430.89,
5010861,300156,524,05-04-2025,12-04-2025,Shipped,43558.99,
5010862,300353,504,03-10-2025,14-10-2025,Returned,72928.52,
5010863,302213,533,06-02-2025,13-02-2025,Shipped,,
5010864,301086,512,28-12-2024,30-12-2024,Shipped,28504.32,
5010865,302336,517,19-06-2025,22-06-2025,Delivered,39761.32,
5010866,300480,525,06-11-2024,07-11-2024,Returned,1497.24,
5010867,301064,522,16-10-2023,26-10-2023,Returned,,
5010868,302450,532,10-05-2025,15-05-2025,delivered,,
5010869,300658,515,03-05-2022,10-05-2022,Pending,6322.8,
5010870,301165,512,02-Feb-23,14-02-2023,SHIPPED,10681.24,
5010871,302164,501,17-08-2025,25-08-2025,Delivered,,
5010872,302553,513,30-09-2022,01-10-2022,Pending,206413.46,
5010873,300047,534,22-09-2022,30-09-2022,Pending,78346.83,
5010874,302115,506,09-06-2023,16-06-2023,pending ,35115.85,
5010875,300642,518,07-11-2025,11-11-2025,delivered,19779.97,
5010876,301576,515,19-12-2025,20-12-2025,Shipped,171169.42,
5010877,302820,537,20-07-2025,26-07-2025,Delivered,2394.02,
5010878,301515,514,11-05-2025,15-05-2025,SHIPPED,61245.78,
5010879,300927,517,08-24-2025,01-09-2025,SHIPPED,61545.07,
5010880,302010,519,25-07-2025,25-07-2025,SHIPPED,19755.03,
5010881,301095,539,07-10-2023,14-10-2023,pending ,39655.48,
5010882,300507,520,21-04-2026,23-04-2026,Shipped,467.6,
5010883,300321,536,07-02-2026,09-02-2026,Shipped,,
5010884,301015,523,24-01-2026,28-01-2026,delivered,-1324,
5010885,301976,539,06-11-2024,11-11-2024,Delivered,880.71,
5010886,302324,509,02-07-2025,02-07-2025,Returned,,
5010887,300405,529,07-04-2026,08-04-2026,Shipped,34107.63,
5010888,300978,520,08-05-2022,18-05-2022,Delivered,123336.9,
5010889,302580,509,10-01-2024,12-01-2024,Returned,6348.93,
5010890,301817,521,24-11-2025,,Cancelled,120003.77,
5010891,300434,523,30-01-2026,01-02-2026,Pending,,
5010892,302868,514,26-07-2024,27-07-2024,SHIPPED,55176.13,
5010893,301187,518,06-05-2026,17-05-2026,Pending,28229.03,
5010894,302465,517,30-03-2023,,Returned,329.79,
5010895,300688,510,17-05-2022,19-05-2022,Cancelled,31803.84,
5010896,302185,513,27-03-2023,06-04-2023,Returned,,
5010897,302975,522,21-09-2022,03-10-2022,pending ,27733.24,
5010898,302118,514,28-03-2024,03-04-2024,Pending,,
5010899,302984,517,16-01-2025,28-01-2025,Delivered,7302.82,
5010900,301106,534,19-05-2026,26-05-2026,Delivered,,
5010901,302816,535,15-09-2025,18-09-2025,Delivered,208085.51,
5010902,302465,539,01-01-2026,13-01-2026,delivered,12754.68,
5010903,301663,538,30-04-2026,02-05-2026,Delivered,66674.02,
5010904,302254,528,02-14-2026,,Delivered,26900.47,
5010905,301949,529,10-07-2024,12-07-2024,Shipped,0,
5010906,300465,535,14-10-2023,10-16-2023,Pending,77312.6,
5010907,302395,521,22-09-2024,30-Sep-24,SHIPPED,83265.49,
5010908,302585,532,20-12-2025,27-12-2025,Delivered,205367.34,
5010909,301740,505,03-05-2026,03-05-2026,delivered,18336.17,
5010910,302657,509,09-02-2024,02-13-2024,Shipped,,
5010911,301131,505,13-12-2024,12-23-2024,Shipped,44774.03,
5010912,302938,527,08-10-2023,16-10-2023,Pending,13251.1,
5010913,300053,535,27-02-2024,28-02-2024,SHIPPED,,
5010914,301929,525,25-12-2021,31-12-2021,Shipped,,
5010915,301741,521,14-08-2025,17-08-2025,Pending,73202.76,
5010916,300805,520,27-11-2025,07-Dec-25,Delivered,98409.98,
5010917,302415,520,09-10-2024,17-10-2024,delivered,,
5010918,302714,540,19-05-2025,20-05-2025,Cancelled,31882.45,
5010919,300931,536,27-03-2023,04-04-2023,SHIPPED,217564.17,
5010920,300307,534,12-12-2025,12-12-2025,Returned,64674.92,
5010921,301464,520,11-07-2022,13-07-2022,pending ,,
5010922,302940,513,07-04-2024,11-04-2024,Returned,45594.61,
5010923,301204,525,14-01-2025,17-01-2025,Shipped,155673.46,
5010924,302718,526,21-07-2025,24-07-2025,pending ,228503.41,
5010925,300791,519,11-03-2026,11-03-2026,Cancelled,49448.2,
5010926,301246,506,27-08-2022,07-09-2022,pending ,83467.72,
5010927,300546,530,12-11-2025,16-11-2025,Shipped,28385.17,
5010928,301149,522,11-10-2025,12-10-2025,SHIPPED,66907.35,
5010929,300102,522,15-04-2025,16-04-2025,Pending,0,
5010930,302980,518,02-05-2025,17-02-2025,Pending,123337.57,
5010931,301176,538,31-10-2024,08-11-2024,Cancelled,33536.47,
5010932,301767,531,24-Jan-25,30-01-2025,Pending,,
5010933,300453,516,24-02-2026,26-Feb-26,SHIPPED,96224.94,
5010934,301210,520,10-02-2023,21-02-2023,pending ,72211.09,
5010935,302774,537,19-11-2025,24-11-2025,Pending,,
5010936,302265,515,03-Apr-25,09-04-2025,Cancelled,19584.53,
5010937,300054,514,13-03-2024,19-03-2024,Pending,98636.28,
5010938,300624,523,23-08-2023,25-08-2023,Returned,16674.61,
5010939,301714,505,25-08-2023,04-09-2023,Delivered,38116.59,
5010940,300715,514,19-05-2022,21-05-2022,delivered,86946.6,
5010941,302511,539,17-01-2026,19-01-2026,Cancelled,108509.04,
5010942,302715,529,02-04-2025,09-04-2025,SHIPPED,67587.77,
5010943,302334,520,21-04-2025,27-04-2025,pending ,68055.01,
5010944,300375,521,09-10-2022,10-12-2022,Cancelled,173559.97,
5010945,302541,516,27-10-2025,28-10-2025,Shipped,64193.28,
5010946,301697,505,29-07-2026,06-08-2026,delivered,14311.92,
5010947,300807,502,12-05-2022,20-05-2022,Returned,94562.72,
5010948,302022,525,20-Jan-24,25-01-2024,SHIPPED,87400.13,
5010949,302857,529,14-04-2024,19-04-2024,SHIPPED,29726.06,
5010950,301058,516,20-02-2022,26-02-2022,pending ,44356.13,
5010951,301354,504,12-09-2025,12-Dec-25,pending ,,
5010952,302431,539,17-05-2025,22-05-2025,SHIPPED,,
5010953,302084,510,17-05-2026,27-05-2026,Cancelled,,
5010954,300424,501,29-05-2025,09-06-2025,Cancelled,82889.65,
5010955,300094,538,28-02-2026,06-03-2026,SHIPPED,109632.9,
5010956,302897,507,05-11-2024,17-11-2024,SHIPPED,68384.94,
5010957,300188,514,03-Aug-25,,Cancelled,111775.99,
5010958,302313,538,16-10-2024,24-10-2024,Shipped,30622.85,
5010959,302164,535,13-04-2025,15-04-2025,Delivered,62661.61,
5010960,302015,513,13-08-2025,,delivered,71440.83,
5010961,300791,524,12-02-2024,09-12-2024,Cancelled,67244.28,
5010962,302549,536,31-07-2024,04-Aug-24,Delivered,101271.15,
5010963,302531,519,28-Jul-25,31-07-2025,Cancelled,7185.02,
5010964,300386,521,30-07-2025,30-07-2025,SHIPPED,9956.88,
5010965,302465,524,16-07-2025,16-07-2025,Delivered,,
5010966,301887,523,23-02-2023,03-07-2023,Delivered,875.63,
5010967,300473,511,29-07-2024,04-08-2024,Returned,292.51,
5010968,302382,530,29-06-2022,11-Jul-22,Cancelled,,
5010969,301575,506,02-02-2026,03-02-2026,Returned,,
5010970,301570,511,28-11-2024,07-12-2024,pending ,67733.77,
5010971,302278,509,20-02-2026,21-02-2026,SHIPPED,17918.54,
5010972,302651,534,18-11-2025,30-Nov-25,Delivered,69354.39,
5010973,301863,520,16-03-2025,26-03-2025,Returned,397335.78,
5010974,302658,513,06-Sep-25,12-09-2025,SHIPPED,19385.65,
5010975,300609,540,04-02-2025,11-02-2025,pending ,221973.87,
5010976,301946,529,06-07-2024,18-07-2024,pending ,91787.51,
5010977,300028,519,10-09-2023,19-09-2023,Cancelled,90536.92,
5010978,302003,521,03-06-2026,11-06-2026,pending ,8581.93,
5010979,301582,508,26-02-2024,28-02-2024,Pending,21820.3,
5010980,300293,533,11-09-2025,20-09-2025,SHIPPED,25861.52,
5010981,301396,527,25-06-2026,03-07-2026,Cancelled,64843.2,
5010982,302789,515,06-11-2025,11-11-2025,Shipped,70569.2,
5010983,300445,512,04-09-2025,09-14-2025,pending ,17322.93,
5010984,302077,521,01-10-2022,04-10-2022,Pending,9822.24,
5010985,301522,515,21-10-2024,02-11-2024,SHIPPED,93036.07,
5010986,302420,503,10-07-2025,07-14-2025,Pending,121362.59,
5010987,300072,520,31-07-2026,09-08-2026,Shipped,107134.19,
5010988,301582,526,14-10-2024,16-10-2024,pending ,61145.66,
5010989,300299,535,29-12-2025,03-01-2026,Returned,4755.01,
5010990,302466,540,29-10-2022,09-11-2022,pending ,59357.68,
5010991,301956,517,18-10-2021,23-10-2021,Returned,114647.89,
5010992,301099,515,03-04-2024,03-Apr-24,delivered,8668.58,
5010993,300640,531,07-08-2024,10-08-2024,Pending,269197.64,
5010994,302500,509,02-01-2024,11-01-2024,Cancelled,11403.75,
5010995,301205,503,09-10-2025,21-10-2025,pending ,,
5010996,302756,535,22-03-2026,31-03-2026,Returned,15586.71,
5010997,300743,524,05-02-2024,06-02-2024,SHIPPED,40461.04,
5010998,300609,511,19-09-2024,28-09-2024,SHIPPED,,
5010999,301203,535,20-10-2025,31-10-2025,Delivered,10168.66,
5011000,302778,530,28-09-2024,06-Oct-24,Cancelled,39659.52,
5011001,300198,520,13-02-2025,16-02-2025,Shipped,81573.1,
5011002,301735,538,14-11-2024,26-11-2024,pending ,63313.27,
5011003,302959,532,02-05-2025,02-05-2025,Shipped,60876.51,
5011004,302091,539,12-03-2025,14-03-2025,Delivered,59346.35,
5011005,302195,535,02-10-2025,13-10-2025,pending ,129894.86,
5011006,300119,526,21-07-2025,31-07-2025,Shipped,24556.42,
5011007,301886,521,27-11-2025,09-12-2025,SHIPPED,36099.02,
5011008,300859,531,13-05-2026,25-05-2026,SHIPPED,111339,
5011009,301344,529,26-04-2022,29-04-2022,Returned,11293.83,
5011010,300006,511,28-04-2026,10-05-2026,Delivered,75199.48,
5011011,302573,511,19-07-2026,20-07-2026,Shipped,,
5011012,301408,523,17-07-2024,28-07-2024,Returned,454.79,
5011013,301970,508,14-09-2025,25-09-2025,Shipped,44255.71,
5011014,301953,531,16-02-2026,17-02-2026,Pending,54432.58,
5011015,302776,530,06-08-2024,13-08-2024,Returned,9015.36,
5011016,302163,529,22-11-2025,25-11-2025,Delivered,9324.51,
5011017,301811,540,27-04-2025,28-04-2025,Shipped,18306.01,
5011018,302728,524,25-02-2026,04-03-2026,Delivered,168249.84,
5011019,300560,521,24-05-2026,,pending ,2101.42,
5011020,302791,530,25-04-2022,05-03-2022,Returned,19400.47,
5011021,302866,523,18-09-2023,25-09-2023,Pending,,
5011022,302123,517,31-05-2025,02-06-2025,pending ,117385.17,
5011023,301688,516,09-02-2025,16-02-2025,pending ,,
5011024,302919,536,28-09-2023,08-10-2023,Pending,9938.12,
5011025,302916,531,08-09-2024,20-09-2024,Shipped,67991.69,
5011026,302717,507,07-09-2021,09-09-2021,Delivered,56662.99,
5011027,301959,538,29-01-2022,05-Feb-22,Pending,20366.79,
5011028,302068,505,26-Nov-22,08-12-2022,SHIPPED,,
5011029,302943,540,05-16-2025,18-05-2025,Pending,81467.99,
5011030,302592,527,31-05-2026,12-Jun-26,delivered,96633.39,
5011031,300204,531,06-11-2025,13-11-2025,Returned,99763.81,
5011032,302740,521,07-04-2024,07-04-2024,pending ,43893.89,
5011033,300190,529,17-04-2025,22-04-2025,Returned,74915.02,
5011034,302683,534,18-10-2024,25-10-2024,delivered,243057.06,
5011035,301071,507,13-Sep-25,16-09-2025,Cancelled,54197.17,
5011036,301552,507,10-09-2025,12-09-2025,Returned,43178.11,
5011037,302130,520,05-10-2024,20-05-2024,Cancelled,160926.43,
5011038,301416,521,02-01-2026,04-01-2026,Delivered,100923.2,
5011039,302558,526,29-10-2025,01-11-2025,Cancelled,93328.4,
5011040,300790,534,12-07-2024,14-07-2024,SHIPPED,21513.06,
5011041,302467,522,07-07-2022,11-07-2022,pending ,0,
5011042,300069,513,08-02-2024,02-11-2024,Pending,,
5011043,300978,536,12-04-2023,15-04-2023,delivered,60881.47,
5011044,301684,536,06-09-2024,08-09-2024,Pending,92473.87,
5011045,302260,504,16-01-2022,16-01-2022,Delivered,35124.18,
5011046,302736,502,17-08-2023,18-08-2023,Shipped,37365.59,
5011047,302746,539,17-10-2023,25-10-2023,delivered,108073.52,
5011048,300651,509,01-11-2021,02-11-2021,Shipped,5544.92,
5011049,301136,521,08-Jul-25,07-16-2025,pending ,13869.18,
5011050,300073,505,20-08-2024,01-09-2024,Pending,32807.52,
5011051,302601,539,20-05-2023,20-05-2023,delivered,39203.12,
5011052,300469,516,04-03-2024,03-08-2024,Returned,33922.9,
5011053,300055,539,14-01-2024,17-01-2024,SHIPPED,114691.13,
5011054,302410,536,24-05-2026,30-05-2026,Returned,100950.61,
5011055,301510,536,16-06-2025,24-06-2025,Returned,180528.16,
5011056,300385,511,14-05-2026,20-05-2026,Shipped,38846.74,
5011057,301516,503,04-12-2025,15-12-2025,Pending,169796.69,
5011058,302558,517,04-08-2025,10-08-2025,pending ,21046.8,
5011059,300686,539,04-07-2023,14-07-2023,SHIPPED,-8172.82,
5011060,302127,501,19-03-2023,29-03-2023,Delivered,64283.63,
5011061,301540,510,22-02-2026,03-03-2026,Shipped,72967.94,
5011062,300805,513,31-05-2026,03-06-2026,Returned,61941.38,
5011063,302099,501,20-Mar-22,30-03-2022,Delivered,19069.25,
5011064,301164,535,13-06-2025,18-06-2025,SHIPPED,,
5011065,300783,513,16-01-2025,20-01-2025,Shipped,,
5011066,302663,537,27-07-2026,08-08-2026,Pending,30553.29,
5011067,301394,505,08-05-2025,12-05-2025,Shipped,25095.82,
5011068,300297,539,18-12-2023,22-12-2023,Shipped,27141.39,
5011069,301329,529,02-05-2021,07-05-2021,Returned,8938.26,
5011070,301836,539,21-04-2024,21-04-2024,Pending,77806.52,
5011071,302436,506,25-08-2025,05-09-2025,SHIPPED,-1964.89,
5011072,301724,537,14-05-2024,24-May-24,pending ,66392.56,
5011073,301409,539,21-05-2025,29-05-2025,Shipped,72927.29,
5011074,301768,504,29-06-2026,06-07-2026,delivered,69641.59,
5011075,302753,520,14-06-2026,20-06-2026,delivered,101522.28,
5011076,302873,512,03-12-2025,12-12-2025,Cancelled,70872.47,
5011077,301285,520,11-05-2024,20-05-2024,pending ,,
5011078,302013,521,12-02-2026,19-02-2026,Cancelled,5104.36,
5011079,302732,525,23-04-2024,01-05-2024,Cancelled,4409.99,
5011080,300909,515,29-05-2025,08-06-2025,Shipped,148934.16,
5011081,302565,531,06-10-2025,11-10-2025,pending ,10562.89,
5011082,300829,538,25-07-2026,03-08-2026,pending ,,
5011083,301714,505,06-01-2025,08-01-2025,Shipped,,
5011084,302841,530,11-10-2022,19-11-2022,Delivered,,
5011085,300762,540,10-Oct-25,,Shipped,,
5011086,300581,506,24-Apr-23,,Delivered,3160.07,
5011087,302222,508,12-10-2025,21-10-2025,pending ,30636.99,
5011088,301879,538,05-03-2024,13-03-2024,SHIPPED,164463.94,
5011089,302686,505,12-01-2026,24-01-2026,delivered,20682.98,
5011090,301452,521,26-12-2022,31-Dec-22,SHIPPED,28921.25,
5011091,301298,533,24-04-2025,04-05-2025,pending ,82867.66,
5011092,302400,525,20-10-2024,22-10-2024,pending ,95618.41,
5011093,301102,519,10-02-2025,20-02-2025,pending ,8880.84,
5011094,300326,535,10-01-2026,10-01-2026,SHIPPED,26188.84,
5011095,301084,530,14-01-2026,26-01-2026,delivered,1776.57,
5011096,300288,514,10-01-2023,14-01-2023,SHIPPED,27990.77,
5011097,302742,523,28-02-2024,01-03-2024,pending ,43900.31,
5011098,301336,534,22-12-2024,30-12-2024,Cancelled,133938.69,
5011099,300609,517,02-09-2025,05-09-2025,Cancelled,44280.38,
5011100,301975,539,23-11-2024,03-12-2024,Pending,,
5011101,301260,515,23-Feb-24,02-26-2024,Pending,,
5011102,302643,537,01-11-2025,04-11-2025,Cancelled,25201.25,
5011103,302102,524,24-02-2023,08-03-2023,Returned,161977.02,
5011104,301178,505,28-04-2026,07-05-2026,pending ,,
5011105,302585,523,07-21-2026,27-07-2026,delivered,,
5011106,300235,533,21-12-2024,02-01-2025,Pending,80495.56,
5011107,301714,515,18-01-2025,21-01-2025,delivered,69821.13,
5011108,300416,521,01-04-2025,13-04-2025,Shipped,,
5011109,302371,531,23-01-2025,25-01-2025,delivered,139490.04,
5011110,302303,503,30-07-2022,08-05-2022,Delivered,79135.74,
5011111,302995,514,24-Jun-25,26-06-2025,Shipped,,
5011112,301195,505,13-11-2025,20-11-2025,Returned,33943.28,
5011113,302529,518,22-12-2023,,pending ,,
5011114,300424,511,07-05-2024,07-May-24,Returned,0,
5011115,301201,508,16-01-2026,,Delivered,108675.73,
5011116,302336,501,12-03-2025,20-03-2025,Delivered,76070.24,
5011117,301852,510,08-02-2026,18-02-2026,Delivered,156881.52,
5011118,300255,525,15-06-2022,06-25-2022,SHIPPED,56663,
5011119,301143,537,11-07-2025,07-19-2025,SHIPPED,13286.17,
5011120,300394,536,19-05-2026,27-05-2026,SHIPPED,74238.42,
5011121,300962,527,07-11-2025,15-11-2025,Cancelled,57444.42,
5011122,302554,506,19-07-2023,23-07-2023,Returned,20936.04,
5011123,301871,524,24-04-2026,24-04-2026,Returned,7065.75,
5011124,302984,504,10-30-2025,03-11-2025,Returned,33744.87,
5011125,302966,532,25-03-2024,31-03-2024,SHIPPED,60735.59,
5011126,301142,527,07-06-2024,10-06-2024,Returned,,
5011127,300340,505,25-07-2025,29-07-2025,delivered,123974.76,
5011128,301020,535,28-06-2025,06-07-2025,Pending,116160.48,
5011129,301526,518,24-06-2025,24-06-2025,pending ,11553.8,
5011130,302268,512,20-03-2024,,Returned,,
5011131,302541,534,10-Mar-26,16-03-2026,delivered,19387.97,
5011132,301495,513,11-03-2026,22-03-2026,Pending,12701.17,
5011133,301409,534,31-03-2026,11-04-2026,Shipped,,
5011134,301031,515,16-11-2024,18-11-2024,delivered,12972.32,
5011135,301529,540,23-Aug-24,,pending ,1225.58,
5011136,302755,509,15-07-2026,17-07-2026,Returned,97468.3,
5011137,300125,540,30-06-2025,01-07-2025,Cancelled,,
5011138,300435,509,03-10-2025,,Delivered,60975.68,
5011139,301352,518,22-07-2026,07-27-2026,pending ,,
5011140,301326,521,04-08-2024,09-08-2024,delivered,12905.89,
5011141,302916,505,21-04-2024,26-04-2024,pending ,64021.29,
5011142,300834,525,07-12-2023,16-12-2023,pending ,,
5011143,300834,523,02-04-2025,11-04-2025,pending ,,
5011144,302670,540,16-12-2024,24-Dec-24,delivered,117133.33,
5011145,301207,519,18-04-2022,21-04-2022,pending ,,
5011146,302003,537,19-04-2026,24-04-2026,Cancelled,114502.13,
5011147,302814,511,16-03-2024,25-03-2024,pending ,104405.72,
5011148,302260,519,10-11-2021,13-11-2021,Shipped,60835.65,
5011149,301512,526,13-04-2025,21-04-2025,Pending,23648.73,
5011150,301033,530,30-10-2024,06-11-2024,Shipped,303578.04,
5011151,301919,532,05-08-2025,17-08-2025,Shipped,114119.27,
5011152,302111,534,20-05-2021,26-05-2021,Delivered,30911.51,
5011153,301349,504,06-08-2025,09-08-2025,SHIPPED,2888.51,
5011154,301278,529,18-10-2024,10-22-2024,Pending,48621.48,
5011155,300627,538,22-Nov-25,24-11-2025,Pending,23697.04,
5011156,300390,535,12-05-2024,13-05-2024,Pending,108027.12,
5011157,302684,527,20-09-2025,20-Sep-25,Returned,130353.37,
5011158,300591,523,11-05-2026,14-05-2026,Pending,60111.89,
5011159,302018,521,02-10-2025,13-10-2025,Delivered,,
5011160,301792,509,03-06-2025,06-06-2025,SHIPPED,53506.02,
5011161,301306,520,17-02-2023,19-02-2023,delivered,29664.97,
5011162,302174,516,06-10-2024,10-10-2024,Shipped,71798.49,
