order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total
5010263,301680,534,2023-12-17,2023-12-29,Shipped,
5010264,301458,536,2026-01-24,2026-01-26,Cancelled,43815.6
5010265,300137,509,2025-06-30,2025-07-07,Pending,
5010266,302246,536,2025-06-25,2025-06-27,Shipped,35418.15
5010267,300570,507,2023-11-04,2023-11-10,Delivered,121134.7
5010268,300228,509,2024-02-17,2024-02-24,Shipped,16188.05
5010269,301843,505,2026-02-14,2026-02-25,Shipped,3726.39
5010270,302465,535,2024-01-31,2024-02-01,Pending,67005.97
5010271,300968,525,2026-06-26,2026-07-03,Pending,
5010272,301780,540,2025-11-26,2025-12-06,Delivered,82801.75
5010273,302469,517,2024-08-29,2024-09-04,Pending,97423.14
5010274,301624,534,2025-07-14,2025-07-16,Delivered,-3239.57
5010275,301898,520,2025-09-04,2025-09-06,Pending,
5010276,302486,503,2023-08-22,2023-08-28,Cancelled,15074.54
5010277,302238,532,2023-07-18,2023-07-30,Delivered,58514.15
5010278,301303,537,2025-03-30,2025-04-09,Delivered,99818.53
5010279,301467,508,2024-07-19,2024-07-25,Returned,110771.13
5010280,302797,538,2025-10-25,2025-11-06,Delivered,27496.87
5010281,300725,539,2025-11-19,2025-11-26,Shipped,
5010282,300401,536,2023-08-20,2023-08-28,Cancelled,5928.59
5010283,300675,511,2025-04-27,2025-04-28,Shipped,143919.72
5010284,302375,529,2021-05-30,2021-06-06,Pending,53343.4
5010285,300545,520,2022-08-19,2022-08-27,Delivered,112787.46
5010286,302214,533,2023-07-12,2023-07-22,Returned,
5010287,300599,513,2025-12-01,2025-12-13,Pending,4970.04
5010288,301498,510,2025-05-02,2025-05-03,Returned,84243.14
5010289,301025,516,2021-10-08,2021-10-20,Delivered,7018.49
5010290,301929,536,2023-12-19,2023-12-26,Shipped,10644.92
5010291,300811,510,2026-01-15,2026-01-23,Pending,169255.82
5010292,301153,530,2025-04-23,2025-04-25,Pending,31670.29
5010293,300007,507,2026-04-28,2026-05-02,Shipped,68291.43
5010294,302106,528,2025-03-16,2025-03-23,Shipped,92892.95
5010295,300363,536,2024-06-22,2024-06-26,Delivered,13765.81
5010296,301036,530,2026-05-21,2026-05-22,Delivered,
5010297,301078,510,2025-02-20,2025-02-25,Shipped,89512.99
5010298,300845,538,2023-08-15,2023-08-18,Delivered,83483.43
5010299,301866,525,2023-09-02,2023-09-14,Returned,47047.27
5010300,300871,516,2024-12-01,2024-12-08,Delivered,
5010301,302252,502,2024-08-06,2024-08-08,Cancelled,10522.88
5010302,301041,507,2024-04-09,2024-04-16,Cancelled,147949.11
5010303,302939,522,2024-05-10,2024-10-08,Cancelled,
5010304,300109,505,2022-09-23,2022-09-29,Shipped,79209.93
5010305,301894,533,2022-02-18,2022-02-28,Returned,12363.19
5010306,302276,515,2026-05-19,2026-05-20,Shipped,72298.33
5010307,300969,518,2023-01-14,2023-01-23,Pending,30370.15
5010308,301366,531,2026-07-30,2026-08-04,Pending,9539.34
5010309,302762,519,2024-11-13,2024-11-15,Delivered,125742.39
5010310,301073,527,2026-03-19,2026-03-31,Shipped,56101.85
5010311,301521,531,2026-07-28,2026-07-28,Returned,56633.13
5010312,300019,504,2023-09-23,2023-09-23,Returned,
5010313,300564,520,2024-09-01,2024-09-07,Returned,81249.88
5010314,300928,509,2023-12-21,2023-12-24,Shipped,94147.05
5010315,302633,510,2023-04-10,2023-04-12,Returned,56437.57
5010316,300682,520,2023-07-21,2023-07-25,Pending,48234.98
5010317,302384,513,2025-11-19,2025-11-28,Pending,78867.44
5010318,302950,513,2026-02-20,2026-03-04,Shipped,15266.09
5010319,302412,511,2026-07-06,2026-06-19,Returned,22034.14
5010320,300469,530,2023-01-25,2023-02-02,Shipped,88463.65
5010321,302631,510,2025-11-25,2025-11-26,Pending,43335.65
5010322,300673,513,2025-08-29,2025-09-04,Shipped,95273.1
5010323,302770,526,2022-03-15,2022-03-22,Pending,37513.75
5010324,301955,521,2025-09-29,2025-10-11,Pending,110934.72
5010325,301252,528,2024-03-28,2024-04-03,Cancelled,132921.73
5010326,302114,514,2025-10-03,2025-10-08,Returned,
5010327,300963,520,2025-01-11,2025-01-19,Delivered,95511.99
5010328,300197,505,2026-03-21,2026-04-01,Shipped,156542.24
5010329,300091,507,2026-03-25,2026-04-03,Shipped,150725.16
5010330,302695,517,2024-08-21,2024-08-21,Delivered,47006.95
5010331,300094,539,2024-10-17,2024-10-21,Cancelled,12512.54
5010332,302444,504,2024-11-19,2024-11-25,Pending,65195.55
5010333,301121,507,2024-04-28,2024-05-05,Pending,49071.63
5010334,300339,512,2024-11-19,2024-11-19,Returned,37821.48
5010335,301947,540,2024-09-14,2024-09-26,Pending,
5010336,302661,523,2026-05-08,2026-05-08,Pending,70948.85
5010337,300309,517,2024-11-07,2024-11-14,Shipped,
5010338,302962,516,2024-11-30,2024-12-02,Pending,22583.69
5010339,301985,508,2025-06-10,,Shipped,90058.28
5010340,302215,504,2022-11-26,2022-02-12,Delivered,23882.05
5010341,301477,506,2023-10-06,2023-10-18,Cancelled,130114.82
5010342,302090,514,2024-03-19,2024-03-29,Shipped,46399.13
5010343,302692,532,2025-05-07,2025-05-18,Returned,
5010344,302885,529,2025-03-22,2025-03-31,Pending,65777.82
5010345,300024,536,2022-11-22,2022-11-30,Shipped,116432.01
5010346,302462,508,2024-12-13,2024-12-24,Pending,
5010347,301854,506,2026-05-18,2026-05-19,Returned,22664.87
5010348,301529,540,2024-03-15,2024-03-17,Returned,774.72
5010349,300304,526,2024-07-24,2024-08-03,Delivered,125613.94
5010350,302730,538,2025-05-20,2025-05-21,Pending,58534.6
5010351,301734,527,2024-10-22,2024-10-26,Shipped,
5010352,300339,505,2026-10-02,2026-02-21,Shipped,86089.33
5010353,301377,520,2025-08-18,2025-08-28,Shipped,18892.17
5010354,301360,534,2025-07-07,2025-07-17,Shipped,87671.94
5010355,302512,512,2023-10-10,2023-10-16,Returned,88338.4
5010356,300421,526,2026-03-28,2026-04-03,Shipped,35229.48
5010357,302405,505,2021-01-21,2021-01-30,Shipped,87727.13
5010358,302006,524,2025-09-24,2025-10-03,Shipped,51371.93
5010359,301107,526,2026-05-07,2026-05-14,Delivered,52757.31
5010360,301985,537,2025-11-15,2025-11-16,Cancelled,72495.04
5010361,300040,531,2026-02-10,2026-02-17,Delivered,49900.24
5010362,300922,526,2024-10-05,2024-10-08,Delivered,173594.71
5010363,300143,536,2023-03-14,,Delivered,
5010364,301326,521,2025-11-27,2025-12-06,Shipped,876.39
5010365,300899,523,2025-03-08,2025-03-16,Pending,51639.02
5010366,301844,502,2023-04-13,2023-04-24,Cancelled,0.0
5010367,302389,502,2025-02-02,,Shipped,31701.41
5010368,301040,518,2026-01-21,2026-01-23,Pending,42033.86
5010369,301735,514,2025-06-30,,Delivered,40861.06
5010370,300234,539,2025-10-19,2025-10-22,Returned,113565.69
5010371,301778,511,2024-10-03,2024-10-15,Pending,121842.15
5010372,302782,528,2024-09-04,2024-09-07,Pending,41600.86
5010373,301783,503,2024-01-13,2024-01-13,Pending,95944.21
5010374,300425,508,2024-05-29,2024-06-07,Shipped,127540.39
5010375,302217,529,2023-10-12,2023-10-14,Delivered,5353.4
5010376,301290,519,2024-06-14,2024-06-26,Shipped,123663.34
5010377,302657,515,2023-11-24,2023-11-28,Delivered,77431.33
5010378,301124,515,2026-09-02,2026-02-09,Shipped,75761.3
5010379,301991,520,2025-03-18,,Pending,47703.08
5010380,300353,536,2026-07-02,2026-07-08,Pending,66040.93
5010381,302585,523,2025-11-14,2025-11-23,Delivered,50783.54
5010382,300548,503,2025-08-19,2025-08-25,Pending,185590.49
5010383,300592,528,2025-08-26,2025-09-04,Shipped,197194.05
5010384,301064,504,2024-08-01,2024-08-04,Shipped,
5010385,300708,516,2025-03-04,2025-03-08,Delivered,64263.0
5010386,300811,539,2025-03-26,2025-04-05,Pending,29284.51
5010387,302146,535,2026-07-20,2026-07-29,Shipped,83966.44
5010388,300230,509,2025-06-06,2025-06-15,Delivered,115912.14
5010389,300604,518,2026-01-18,2026-01-29,Delivered,54406.86
5010390,300757,538,2025-02-25,2025-03-06,Delivered,17008.7
5010391,302153,507,2026-01-11,2026-01-15,Shipped,68708.14
5010392,301380,505,2025-09-29,2025-10-06,Pending,72849.22
5010393,301991,516,2025-10-25,2025-11-02,Shipped,153297.7
5010394,302219,512,2025-09-21,2025-09-25,Shipped,53205.36
5010395,302809,515,2026-04-26,2026-04-26,Shipped,
5010396,301352,539,2025-11-04,2025-11-10,Shipped,
5010397,300165,512,2024-02-15,2024-02-18,Delivered,150734.31
5010398,300151,530,2026-06-28,2026-07-01,Returned,90802.77
5010399,301057,517,2025-08-27,2025-09-03,Delivered,
5010400,302056,534,2026-02-27,2026-03-02,Pending,57589.45
5010401,302530,528,2021-12-12,2021-12-16,Delivered,54404.9
5010402,302674,526,2025-07-14,2025-07-14,Returned,6490.18
5010403,302167,517,2026-01-10,2026-01-14,Delivered,74053.43
5010404,301674,504,2024-05-01,2024-05-01,Pending,19822.51
5010405,301294,530,2024-08-08,2024-08-16,Delivered,87745.44
5010406,302858,521,2026-01-28,2026-02-05,Shipped,22193.74
5010407,300104,514,2025-02-12,2025-02-22,Shipped,0.0
5010408,302416,502,2024-07-09,,Shipped,
5010409,301207,515,2024-03-30,2024-10-04,Cancelled,69302.03
5010410,300961,528,2026-04-05,2026-04-17,Shipped,8447.83
5010411,301756,529,2025-09-03,2025-09-05,Shipped,
5010412,300664,516,2026-06-05,2026-06-13,Shipped,
5010413,301323,509,2025-04-21,2025-04-22,Shipped,123541.41
5010414,301847,516,2025-11-11,2025-11-23,Shipped,3031.67
5010415,300689,521,2026-02-19,,Shipped,
5010416,302420,518,2024-03-15,2024-03-15,Pending,75539.77
5010417,302719,519,2024-05-19,2024-05-26,Delivered,139516.41
5010418,301279,516,2021-11-25,2021-11-28,Delivered,9501.44
5010419,300459,513,2024-05-21,2024-05-26,Delivered,35232.25
5010420,301102,522,2024-09-01,2024-09-10,Delivered,47277.38
5010421,302372,525,2025-07-10,2025-07-19,Cancelled,30908.63
5010422,302803,509,2025-11-16,2025-11-18,Pending,54710.78
5010423,301080,526,2026-03-06,2026-03-10,Pending,145553.23
5010424,301296,503,2025-12-06,2025-12-08,Returned,22298.16
5010425,300174,531,2025-08-21,2025-09-02,Delivered,58949.37
5010426,302435,523,2023-08-21,2023-08-22,Delivered,20854.86
5010427,302968,507,2023-10-19,2023-10-27,Cancelled,17833.16
5010428,302224,527,2025-10-16,2025-10-23,Returned,49190.11
5010429,302603,538,2024-05-29,2024-06-02,Returned,123816.36
5010430,300258,505,2025-05-06,2025-05-07,Pending,
5010431,302882,504,2026-07-30,2026-08-06,Shipped,201047.21
5010432,302475,532,2026-05-28,2026-06-09,Cancelled,1016.92
5010433,300799,529,2024-10-29,2024-10-31,Shipped,5727.91
5010434,300712,529,2026-01-14,2026-01-16,Delivered,67464.98
5010435,301082,510,2026-05-06,2026-05-17,Delivered,
5010436,300753,535,2026-02-21,2026-02-25,Cancelled,82605.17
5010437,300475,526,2026-07-15,2026-07-16,Cancelled,16074.21
5010438,302946,529,2025-09-25,2025-09-26,Pending,2176.62
5010439,301445,504,2022-08-22,2022-08-26,Shipped,41097.99
5010440,302071,517,2026-02-13,2026-02-17,Pending,12634.45
5010441,300798,528,2024-09-24,2024-09-24,Delivered,125902.63
5010442,300288,518,2023-01-26,2023-02-02,Returned,28510.7
5010443,302227,533,2025-08-24,2025-09-02,Returned,
5010444,300451,502,2021-12-26,2021-12-27,Shipped,115217.7
5010445,300340,505,2025-10-28,2025-11-04,Shipped,38729.68
5010446,300254,527,2025-10-30,2025-11-03,Pending,
5010447,300598,510,2022-02-18,2022-02-25,Shipped,57596.48
5010448,300130,522,2023-06-26,2023-06-28,Shipped,113605.4
5010449,301657,531,2025-08-04,2025-08-13,Pending,59500.02
5010450,300331,533,2023-10-03,2023-10-13,Delivered,181720.5
5010451,302046,525,2024-04-03,2024-04-04,Cancelled,62091.09
5010452,302670,538,2026-06-16,2026-06-19,Delivered,
5010453,301498,540,2025-12-30,2026-01-02,Pending,159365.96
5010454,300278,532,2025-07-03,2025-07-04,Shipped,165972.96
5010455,302375,529,2024-07-16,2024-07-21,Delivered,112624.8
5010456,301828,527,2025-06-22,2025-06-29,Pending,126997.68
5010457,302176,529,2024-03-14,2024-03-24,Delivered,66922.9
5010458,300886,530,2026-02-08,2026-02-11,Delivered,40082.5
5010459,301030,501,2023-04-04,2023-04-04,Pending,123679.59
5010460,301842,511,2026-07-03,2026-07-03,Pending,61189.7
5010461,302054,535,2023-10-05,2023-10-15,Delivered,
5010462,300236,535,2025-12-10,2025-12-16,Delivered,76176.73
5010463,300741,503,2025-04-29,2025-05-03,Shipped,
5010464,302882,512,2025-02-13,2025-02-25,Delivered,13839.9
5010465,301892,538,2025-03-16,2025-03-19,Returned,80324.42
5010466,300510,536,2024-12-18,2024-12-21,Delivered,
5010467,301136,528,2025-05-31,2025-06-02,Returned,179321.01
5010468,300197,535,2025-03-15,2025-03-25,Delivered,2915.72
5010469,300865,533,2026-06-11,2026-06-20,Shipped,15823.92
5010470,300493,522,2025-09-05,2025-09-15,Delivered,97284.27
5010471,300385,519,2024-10-01,2024-10-08,Returned,4529.42
5010472,300893,538,2024-01-06,2024-01-07,Pending,2368.54
5010473,300700,524,2024-09-30,,Shipped,
5010474,301044,512,2024-02-02,2024-02-12,Pending,80425.45
5010475,300129,533,2022-08-20,2022-08-26,Delivered,31645.46
5010476,300528,501,2022-12-15,2022-12-26,Delivered,135434.71
5010477,301893,512,2024-04-19,2024-04-22,Pending,58703.41
5010478,301413,508,2025-08-22,2025-08-27,Cancelled,
5010479,300480,516,2022-11-05,2022-05-11,Shipped,26915.6
5010480,300117,529,2025-05-16,2025-05-19,Shipped,
5010481,300239,539,2025-05-17,2025-05-29,Shipped,59369.17
5010482,300466,507,2025-06-05,2025-06-12,Pending,29188.68
5010483,302884,531,2025-10-05,2025-10-15,Delivered,178647.11
5010484,302125,506,2025-10-22,2025-10-26,Delivered,31519.39
5010485,302644,514,2022-06-28,2022-07-06,Shipped,18373.71
5010486,301173,538,2021-02-19,2021-02-24,Cancelled,70073.54
5010487,301217,502,2024-08-30,2024-08-30,Returned,136275.32
5010488,302088,520,2025-09-23,2025-10-01,Pending,1967.36
5010489,300926,537,2021-08-23,2021-08-31,Delivered,147737.51
5010490,300858,537,2023-06-30,2023-07-12,Shipped,139283.39
5010491,300305,531,2024-11-05,2024-11-16,Delivered,14184.25
5010492,300863,510,2026-06-30,2026-07-01,Shipped,120416.24
5010493,300880,510,2023-10-25,2023-10-29,Returned,36033.15
5010494,302478,536,2025-04-19,2025-04-28,Pending,57475.69
5010495,301525,517,2024-02-24,2024-02-26,Shipped,13284.38
5010496,300257,510,2026-07-19,2026-07-31,Delivered,45626.17
5010497,302015,510,2024-06-24,2024-06-29,Shipped,26728.9
5010498,302762,522,2023-05-03,2023-05-13,Delivered,9878.62
5010499,302046,519,2023-12-24,2024-01-03,Delivered,264102.14
5010500,301223,505,2023-05-19,2023-05-20,Returned,28643.66
5010501,301861,537,2026-02-26,2026-02-28,Delivered,50025.51
5010502,302319,504,2025-06-06,2025-06-17,Delivered,
5010503,302253,505,2023-12-02,2023-12-03,Cancelled,207534.34
5010504,302198,538,2022-12-23,2022-12-27,Shipped,192277.8
5010505,300519,532,2024-02-27,2024-03-03,Pending,
5010506,300158,513,2024-09-11,2024-09-17,Pending,31225.5
5010507,301204,539,2023-07-12,,Delivered,14587.12
5010508,301511,529,2023-11-08,2023-11-12,Delivered,59851.8
5010509,300720,519,2023-01-02,2023-01-14,Cancelled,218211.71
5010510,301993,530,2021-01-17,2021-01-29,Pending,
5010511,302730,535,2021-02-13,2021-02-17,Pending,71091.5
5010512,300349,515,2023-05-22,2023-05-31,Pending,102118.57
5010513,300337,511,2026-06-27,2026-06-28,Delivered,60193.18
5010514,300771,524,2025-02-08,2025-02-16,Shipped,
5010515,301361,540,2025-11-21,2025-11-28,Cancelled,12496.55
5010516,302325,540,2023-09-28,2023-09-29,Pending,81452.82
5010517,300944,518,2026-03-13,2026-03-13,Returned,
5010518,301327,522,2023-12-01,2023-12-02,Pending,182466.11
5010519,301909,503,2023-11-13,2023-11-22,Shipped,36886.67
5010520,300735,535,2026-01-14,2026-01-22,Cancelled,37606.18
5010521,302777,508,2025-08-31,2025-09-11,Delivered,
5010522,300836,536,2022-06-15,2022-06-22,Delivered,6264.03
5010523,301194,514,2026-03-07,2026-03-17,Returned,35284.75
5010524,300864,534,2025-05-26,2025-06-02,Shipped,
5010525,302664,523,2025-07-28,,Shipped,26836.03
5010526,302753,510,2026-05-02,2026-05-11,Cancelled,97959.8
5010527,302785,517,2026-06-11,2026-06-23,Pending,55318.55
5010528,302173,512,2024-04-25,2024-02-05,Delivered,96465.14
5010529,300785,532,2025-09-29,2025-09-30,Delivered,79791.46
5010530,300757,533,2025-09-07,2025-09-12,Pending,83907.15
5010531,301678,508,2021-11-24,2021-11-27,Pending,51723.34
5010532,300008,528,2023-10-10,,Delivered,
5010533,301218,504,2025-08-23,2025-08-28,Shipped,232017.3
5010534,302741,509,2026-07-26,2026-08-06,Delivered,52613.87
5010535,302480,529,2021-07-11,2021-07-12,Returned,35945.96
5010536,301516,509,2024-06-28,2024-07-06,Shipped,19345.87
5010537,302580,524,2024-03-19,2024-03-29,Shipped,221049.76
5010538,300244,501,2024-10-04,2024-10-14,Shipped,
5010539,302711,521,2022-06-21,2022-06-30,Pending,17974.72
5010540,302593,524,2023-05-26,2023-06-02,Cancelled,295732.46
5010541,301354,501,2025-11-19,2025-11-21,Shipped,727.09
5010542,302897,511,2026-05-04,2026-05-06,Shipped,97272.44
5010543,302886,516,2024-02-10,2024-02-10,Pending,49765.7
5010544,301132,502,2024-03-16,2024-03-21,Shipped,
5010545,300752,534,2025-08-22,2025-08-25,Shipped,33078.93
5010546,301113,516,2026-02-08,2026-02-16,Shipped,-5626.01
5010547,300358,539,2025-10-12,2025-10-19,Pending,1621.28
5010548,301262,519,2023-04-28,2023-05-06,Pending,87521.28
5010549,302699,512,2024-03-03,2024-03-08,Shipped,
5010550,300370,523,2024-01-20,,Delivered,
5010551,302866,504,2023-05-10,2023-05-14,Returned,26821.11
5010552,300065,519,2023-08-05,2023-08-06,Returned,
5010553,301389,510,2023-11-08,2023-11-11,Delivered,17402.84
5010554,300505,514,2024-03-15,2024-03-19,Pending,
5010555,300566,523,2024-11-26,2024-12-02,Shipped,0.0
5010556,302691,502,2026-06-26,2026-06-26,Returned,
5010557,302571,538,2025-06-06,2025-06-09,Delivered,47355.32
5010558,302683,534,2023-11-23,2023-11-23,Pending,16874.41
5010559,301971,532,2024-08-18,2024-08-27,Shipped,
5010560,301800,509,2026-02-01,2026-02-11,Pending,
5010561,302621,503,2024-08-03,2024-03-08,Delivered,48517.01
5010562,302379,513,2025-11-23,2025-12-04,Delivered,19547.67
5010563,300451,518,2023-08-10,2023-08-12,Pending,8318.35
5010564,302579,520,2026-07-20,2026-07-26,Cancelled,67161.92
5010565,302980,539,2026-03-28,2026-04-06,Pending,131910.71
5010566,302152,519,2023-11-27,2023-11-28,Delivered,72682.94
5010567,301423,528,2025-09-21,2025-09-27,Shipped,101293.69
5010568,301680,519,2026-01-06,2026-01-11,Shipped,77931.71
5010569,302601,508,2026-06-04,,Delivered,150520.01
5010570,300506,529,2026-03-08,2026-03-16,Returned,47550.46
5010571,302758,525,2024-03-29,2024-04-07,Pending,119282.3
5010572,300338,530,2026-05-20,2026-05-26,Pending,27175.6
5010573,302132,518,2026-07-17,2026-07-27,Shipped,142812.72
5010574,300434,540,2024-05-16,2024-05-27,Returned,65955.93
5010575,301635,529,2023-06-29,2023-07-09,Returned,3900.4
5010576,302969,538,2021-10-08,2021-10-18,Delivered,
5010577,301570,516,2024-09-17,2024-09-28,Shipped,70455.91
5010578,300848,504,2023-10-24,2023-11-05,Pending,112967.05
5010579,301050,533,2025-12-11,2025-12-11,Pending,
5010580,302624,527,2024-06-02,2024-06-03,Returned,12314.67
5010581,300241,510,2025-02-03,2025-02-10,Shipped,14995.42
5010582,301813,524,2025-01-23,2025-01-29,Delivered,-1636.21
5010583,301806,540,2024-05-10,2024-05-22,Shipped,77523.73
5010584,301723,525,2025-12-09,2025-12-09,Shipped,199361.91
5010585,302960,535,2023-04-08,2023-04-20,Pending,59565.25
5010586,300117,523,2026-02-27,2026-02-27,Delivered,31051.78
5010587,302054,533,2024-02-06,2024-02-13,Returned,124430.9
5010588,302081,502,2024-03-29,2024-03-29,Pending,28151.21
5010589,301723,525,2023-10-13,2023-10-16,Shipped,132460.51
5010590,300504,529,2026-04-18,2026-04-18,Shipped,57097.57
5010591,300323,531,2026-07-30,2026-08-04,Shipped,50945.36
5010592,302193,513,2025-12-16,2025-12-26,Delivered,57526.09
5010593,301669,506,2025-09-08,2025-09-17,Pending,27059.7
5010594,301635,515,2025-08-13,2025-08-14,Delivered,
5010595,300078,525,2025-04-20,2025-04-29,Delivered,67271.98
5010596,300454,529,2025-05-10,2025-05-21,Pending,136442.83
5010597,301688,513,2021-09-25,2021-10-07,Shipped,4244.41
5010598,300082,532,2023-05-28,2023-06-09,Shipped,36207.8
5010599,300532,535,2026-03-02,2026-02-08,Pending,112820.34
5010600,301419,520,2025-03-05,2025-03-05,Delivered,10112.66
5010601,300292,533,2024-10-18,2024-10-26,Delivered,
5010602,302424,509,2021-07-19,2021-07-24,Delivered,172891.59
5010603,300228,536,2025-06-28,,Shipped,
5010604,301362,521,2025-06-21,2025-06-22,Returned,
5010605,302009,531,2024-02-08,2024-02-12,Pending,102498.61
5010606,300608,532,2025-07-06,2025-07-11,Pending,56264.7
5010607,301856,516,2026-01-29,2026-02-02,Cancelled,86206.02
5010608,300469,517,2023-03-25,2023-04-04,Pending,12465.39
5010609,302798,535,2024-03-19,2024-03-25,Pending,
5010610,302576,533,2026-04-18,2026-04-23,Shipped,11204.68
5010611,301298,504,2023-10-20,2023-10-23,Shipped,117500.65
5010612,302252,537,2022-05-04,2022-05-07,Cancelled,143239.26
5010613,302066,520,2026-02-20,2026-02-23,Shipped,
5010614,301255,523,2022-03-06,2022-03-07,Delivered,
