date_key,date,year,quarter,month,month_name,month_year,week,day,day_name,day_of_week,is_weekend
20260426,26-04-2026,2026,Q2,4,April,2026-04,17,26,Sunday,7,TRUE
20260427,27-04-2026,2026,Q2,4,April,2026-04,18,27,Monday,1,FALSE
20260428,28-04-2026,2026,Q2,4,April,2026-04,18,28,Tuesday,2,FALSE
20260429,29-04-2026,2026,Q2,4,April,2026-04,18,29,Wednesday,3,FALSE
20260430,30-04-2026,2026,Q2,4,April,2026-04,18,30,Thursday,4,FALSE
20260501,01-05-2026,2026,Q2,5,May,2026-05,18,1,Friday,5,FALSE
20260502,02-05-2026,2026,Q2,5,May,2026-05,18,2,Saturday,6,TRUE
20260503,03-05-2026,2026,Q2,5,May,2026-05,18,3,Sunday,7,TRUE
20260504,04-05-2026,2026,Q2,5,May,2026-05,19,4,Monday,1,FALSE
20260505,05-05-2026,2026,Q2,5,May,2026-05,19,5,Tuesday,2,FALSE
20260506,06-05-2026,2026,Q2,5,May,2026-05,19,6,Wednesday,3,FALSE
20260507,07-05-2026,2026,Q2,5,May,2026-05,19,7,Thursday,4,FALSE
20260508,08-05-2026,2026,Q2,5,May,2026-05,19,8,Friday,5,FALSE
20260509,09-05-2026,2026,Q2,5,May,2026-05,19,9,Saturday,6,TRUE
20260510,10-05-2026,2026,Q2,5,May,2026-05,19,10,Sunday,7,TRUE
20260511,11-05-2026,2026,Q2,5,May,2026-05,20,11,Monday,1,FALSE
20260512,12-05-2026,2026,Q2,5,May,2026-05,20,12,Tuesday,2,FALSE
20260513,13-05-2026,2026,Q2,5,May,2026-05,20,13,Wednesday,3,FALSE
20260514,14-05-2026,2026,Q2,5,May,2026-05,20,14,Thursday,4,FALSE
20260515,15-05-2026,2026,Q2,5,May,2026-05,20,15,Friday,5,FALSE
20260516,16-05-2026,2026,Q2,5,May,2026-05,20,16,Saturday,6,TRUE
20260517,17-05-2026,2026,Q2,5,May,2026-05,20,17,Sunday,7,TRUE
20260518,18-05-2026,2026,Q2,5,May,2026-05,21,18,Monday,1,FALSE
20260519,19-05-2026,2026,Q2,5,May,2026-05,21,19,Tuesday,2,FALSE
20260520,20-05-2026,2026,Q2,5,May,2026-05,21,20,Wednesday,3,FALSE
20260521,21-05-2026,2026,Q2,5,May,2026-05,21,21,Thursday,4,FALSE
20260522,22-05-2026,2026,Q2,5,May,2026-05,21,22,Friday,5,FALSE
20260523,23-05-2026,2026,Q2,5,May,2026-05,21,23,Saturday,6,TRUE
20260524,24-05-2026,2026,Q2,5,May,2026-05,21,24,Sunday,7,TRUE
20260525,25-05-2026,2026,Q2,5,May,2026-05,22,25,Monday,1,FALSE
20260526,26-05-2026,2026,Q2,5,May,2026-05,22,26,Tuesday,2,FALSE
20260527,27-05-2026,2026,Q2,5,May,2026-05,22,27,Wednesday,3,FALSE
20260528,28-05-2026,2026,Q2,5,May,2026-05,22,28,Thursday,4,FALSE
20260529,29-05-2026,2026,Q2,5,May,2026-05,22,29,Friday,5,FALSE
20260530,30-05-2026,2026,Q2,5,May,2026-05,22,30,Saturday,6,TRUE
20260531,31-05-2026,2026,Q2,5,May,2026-05,22,31,Sunday,7,TRUE
20260601,01-06-2026,2026,Q2,6,June,2026-06,23,1,Monday,1,FALSE
20260602,02-06-2026,2026,Q2,6,June,2026-06,23,2,Tuesday,2,FALSE
20260603,03-06-2026,2026,Q2,6,June,2026-06,23,3,Wednesday,3,FALSE
20260604,04-06-2026,2026,Q2,6,June,2026-06,23,4,Thursday,4,FALSE
20260605,05-06-2026,2026,Q2,6,June,2026-06,23,5,Friday,5,FALSE
20260606,06-06-2026,2026,Q2,6,June,2026-06,23,6,Saturday,6,TRUE
20260607,07-06-2026,2026,Q2,6,June,2026-06,23,7,Sunday,7,TRUE
20260608,08-06-2026,2026,Q2,6,June,2026-06,24,8,Monday,1,FALSE
20260609,09-06-2026,2026,Q2,6,June,2026-06,24,9,Tuesday,2,FALSE
20260610,10-06-2026,2026,Q2,6,June,2026-06,24,10,Wednesday,3,FALSE
20260611,11-06-2026,2026,Q2,6,June,2026-06,24,11,Thursday,4,FALSE
20260612,12-06-2026,2026,Q2,6,June,2026-06,24,12,Friday,5,FALSE
20260613,13-06-2026,2026,Q2,6,June,2026-06,24,13,Saturday,6,TRUE
20260614,14-06-2026,2026,Q2,6,June,2026-06,24,14,Sunday,7,TRUE
20260615,15-06-2026,2026,Q2,6,June,2026-06,25,15,Monday,1,FALSE
20260616,16-06-2026,2026,Q2,6,June,2026-06,25,16,Tuesday,2,FALSE
20260617,17-06-2026,2026,Q2,6,June,2026-06,25,17,Wednesday,3,FALSE
20260618,18-06-2026,2026,Q2,6,June,2026-06,25,18,Thursday,4,FALSE
20260619,19-06-2026,2026,Q2,6,June,2026-06,25,19,Friday,5,FALSE
20260620,20-06-2026,2026,Q2,6,June,2026-06,25,20,Saturday,6,TRUE
20260621,21-06-2026,2026,Q2,6,June,2026-06,25,21,Sunday,7,TRUE
20260622,22-06-2026,2026,Q2,6,June,2026-06,26,22,Monday,1,FALSE
20260623,23-06-2026,2026,Q2,6,June,2026-06,26,23,Tuesday,2,FALSE
20260624,24-06-2026,2026,Q2,6,June,2026-06,26,24,Wednesday,3,FALSE
20260625,25-06-2026,2026,Q2,6,June,2026-06,26,25,Thursday,4,FALSE
20260626,26-06-2026,2026,Q2,6,June,2026-06,26,26,Friday,5,FALSE
20260627,27-06-2026,2026,Q2,6,June,2026-06,26,27,Saturday,6,TRUE
20260628,28-06-2026,2026,Q2,6,June,2026-06,26,28,Sunday,7,TRUE
20260629,29-06-2026,2026,Q2,6,June,2026-06,27,29,Monday,1,FALSE
20260630,30-06-2026,2026,Q2,6,June,2026-06,27,30,Tuesday,2,FALSE
20260701,01-07-2026,2026,Q3,7,July,2026-07,27,1,Wednesday,3,FALSE
20260702,02-07-2026,2026,Q3,7,July,2026-07,27,2,Thursday,4,FALSE
20260703,03-07-2026,2026,Q3,7,July,2026-07,27,3,Friday,5,FALSE
20260704,04-07-2026,2026,Q3,7,July,2026-07,27,4,Saturday,6,TRUE
20260705,05-07-2026,2026,Q3,7,July,2026-07,27,5,Sunday,7,TRUE
20260706,06-07-2026,2026,Q3,7,July,2026-07,28,6,Monday,1,FALSE
20260707,07-07-2026,2026,Q3,7,July,2026-07,28,7,Tuesday,2,FALSE
20260708,08-07-2026,2026,Q3,7,July,2026-07,28,8,Wednesday,3,FALSE
20260709,09-07-2026,2026,Q3,7,July,2026-07,28,9,Thursday,4,FALSE
20260710,10-07-2026,2026,Q3,7,July,2026-07,28,10,Friday,5,FALSE
20260711,11-07-2026,2026,Q3,7,July,2026-07,28,11,Saturday,6,TRUE
20260712,12-07-2026,2026,Q3,7,July,2026-07,28,12,Sunday,7,TRUE
20260713,13-07-2026,2026,Q3,7,July,2026-07,29,13,Monday,1,FALSE
20260714,14-07-2026,2026,Q3,7,July,2026-07,29,14,Tuesday,2,FALSE
20260715,15-07-2026,2026,Q3,7,July,2026-07,29,15,Wednesday,3,FALSE
20260716,16-07-2026,2026,Q3,7,July,2026-07,29,16,Thursday,4,FALSE
20260717,17-07-2026,2026,Q3,7,July,2026-07,29,17,Friday,5,FALSE
20260718,18-07-2026,2026,Q3,7,July,2026-07,29,18,Saturday,6,TRUE
20260719,19-07-2026,2026,Q3,7,July,2026-07,29,19,Sunday,7,TRUE
20260720,20-07-2026,2026,Q3,7,July,2026-07,30,20,Monday,1,FALSE
20260721,21-07-2026,2026,Q3,7,July,2026-07,30,21,Tuesday,2,FALSE
20260722,22-07-2026,2026,Q3,7,July,2026-07,30,22,Wednesday,3,FALSE
20260723,23-07-2026,2026,Q3,7,July,2026-07,30,23,Thursday,4,FALSE
20260724,24-07-2026,2026,Q3,7,July,2026-07,30,24,Friday,5,FALSE
20260725,25-07-2026,2026,Q3,7,July,2026-07,30,25,Saturday,6,TRUE
20260726,26-07-2026,2026,Q3,7,July,2026-07,30,26,Sunday,7,TRUE
20260727,27-07-2026,2026,Q3,7,July,2026-07,31,27,Monday,1,FALSE
20260728,28-07-2026,2026,Q3,7,July,2026-07,31,28,Tuesday,2,FALSE
20260729,29-07-2026,2026,Q3,7,July,2026-07,31,29,Wednesday,3,FALSE
20260730,30-07-2026,2026,Q3,7,July,2026-07,31,30,Thursday,4,FALSE
20260731,31-07-2026,2026,Q3,7,July,2026-07,31,31,Friday,5,FALSE
20260801,01-08-2026,2026,Q3,8,August,2026-08,31,1,Saturday,6,TRUE
20260802,02-08-2026,2026,Q3,8,August,2026-08,31,2,Sunday,7,TRUE
20260803,03-08-2026,2026,Q3,8,August,2026-08,32,3,Monday,1,FALSE
20260804,04-08-2026,2026,Q3,8,August,2026-08,32,4,Tuesday,2,FALSE
20260805,05-08-2026,2026,Q3,8,August,2026-08,32,5,Wednesday,3,FALSE
20260806,06-08-2026,2026,Q3,8,August,2026-08,32,6,Thursday,4,FALSE
20260807,07-08-2026,2026,Q3,8,August,2026-08,32,7,Friday,5,FALSE
20260808,08-08-2026,2026,Q3,8,August,2026-08,32,8,Saturday,6,TRUE
20260809,09-08-2026,2026,Q3,8,August,2026-08,32,9,Sunday,7,TRUE
20260810,10-08-2026,2026,Q3,8,August,2026-08,33,10,Monday,1,FALSE
20260811,11-08-2026,2026,Q3,8,August,2026-08,33,11,Tuesday,2,FALSE
20260812,12-08-2026,2026,Q3,8,August,2026-08,33,12,Wednesday,3,FALSE
20260813,13-08-2026,2026,Q3,8,August,2026-08,33,13,Thursday,4,FALSE
20260814,14-08-2026,2026,Q3,8,August,2026-08,33,14,Friday,5,FALSE
20260815,15-08-2026,2026,Q3,8,August,2026-08,33,15,Saturday,6,TRUE
20260816,16-08-2026,2026,Q3,8,August,2026-08,33,16,Sunday,7,TRUE
20260817,17-08-2026,2026,Q3,8,August,2026-08,34,17,Monday,1,FALSE
20260818,18-08-2026,2026,Q3,8,August,2026-08,34,18,Tuesday,2,FALSE
20260819,19-08-2026,2026,Q3,8,August,2026-08,34,19,Wednesday,3,FALSE
20260820,20-08-2026,2026,Q3,8,August,2026-08,34,20,Thursday,4,FALSE
20260821,21-08-2026,2026,Q3,8,August,2026-08,34,21,Friday,5,FALSE
20260822,22-08-2026,2026,Q3,8,August,2026-08,34,22,Saturday,6,TRUE
20260823,23-08-2026,2026,Q3,8,August,2026-08,34,23,Sunday,7,TRUE
20260824,24-08-2026,2026,Q3,8,August,2026-08,35,24,Monday,1,FALSE
20260825,25-08-2026,2026,Q3,8,August,2026-08,35,25,Tuesday,2,FALSE
20260826,26-08-2026,2026,Q3,8,August,2026-08,35,26,Wednesday,3,FALSE
20260827,27-08-2026,2026,Q3,8,August,2026-08,35,27,Thursday,4,FALSE
20260828,28-08-2026,2026,Q3,8,August,2026-08,35,28,Friday,5,FALSE
20260829,29-08-2026,2026,Q3,8,August,2026-08,35,29,Saturday,6,TRUE
20260830,30-08-2026,2026,Q3,8,August,2026-08,35,30,Sunday,7,TRUE
20260831,31-08-2026,2026,Q3,8,August,2026-08,36,31,Monday,1,FALSE
20260901,01-09-2026,2026,Q3,9,September,2026-09,36,1,Tuesday,2,FALSE
20260902,02-09-2026,2026,Q3,9,September,2026-09,36,2,Wednesday,3,FALSE
20260903,03-09-2026,2026,Q3,9,September,2026-09,36,3,Thursday,4,FALSE
20260904,04-09-2026,2026,Q3,9,September,2026-09,36,4,Friday,5,FALSE
20260905,05-09-2026,2026,Q3,9,September,2026-09,36,5,Saturday,6,TRUE
20260906,06-09-2026,2026,Q3,9,September,2026-09,36,6,Sunday,7,TRUE
20260907,07-09-2026,2026,Q3,9,September,2026-09,37,7,Monday,1,FALSE
20260908,08-09-2026,2026,Q3,9,September,2026-09,37,8,Tuesday,2,FALSE
20260909,09-09-2026,2026,Q3,9,September,2026-09,37,9,Wednesday,3,FALSE
20260910,10-09-2026,2026,Q3,9,September,2026-09,37,10,Thursday,4,FALSE
20260911,11-09-2026,2026,Q3,9,September,2026-09,37,11,Friday,5,FALSE
20260912,12-09-2026,2026,Q3,9,September,2026-09,37,12,Saturday,6,TRUE
20260913,13-09-2026,2026,Q3,9,September,2026-09,37,13,Sunday,7,TRUE
20260914,14-09-2026,2026,Q3,9,September,2026-09,38,14,Monday,1,FALSE
20260915,15-09-2026,2026,Q3,9,September,2026-09,38,15,Tuesday,2,FALSE
20260916,16-09-2026,2026,Q3,9,September,2026-09,38,16,Wednesday,3,FALSE
20260917,17-09-2026,2026,Q3,9,September,2026-09,38,17,Thursday,4,FALSE
20260918,18-09-2026,2026,Q3,9,September,2026-09,38,18,Friday,5,FALSE
20260919,19-09-2026,2026,Q3,9,September,2026-09,38,19,Saturday,6,TRUE
20260920,20-09-2026,2026,Q3,9,September,2026-09,38,20,Sunday,7,TRUE
20260921,21-09-2026,2026,Q3,9,September,2026-09,39,21,Monday,1,FALSE
20260922,22-09-2026,2026,Q3,9,September,2026-09,39,22,Tuesday,2,FALSE
20260923,23-09-2026,2026,Q3,9,September,2026-09,39,23,Wednesday,3,FALSE
20260924,24-09-2026,2026,Q3,9,September,2026-09,39,24,Thursday,4,FALSE
20260925,25-09-2026,2026,Q3,9,September,2026-09,39,25,Friday,5,FALSE
20260926,26-09-2026,2026,Q3,9,September,2026-09,39,26,Saturday,6,TRUE
20260927,27-09-2026,2026,Q3,9,September,2026-09,39,27,Sunday,7,TRUE
20260928,28-09-2026,2026,Q3,9,September,2026-09,40,28,Monday,1,FALSE
20260929,29-09-2026,2026,Q3,9,September,2026-09,40,29,Tuesday,2,FALSE
20260930,30-09-2026,2026,Q3,9,September,2026-09,40,30,Wednesday,3,FALSE
20261001,01-10-2026,2026,Q4,10,October,2026-10,40,1,Thursday,4,FALSE
20261002,02-10-2026,2026,Q4,10,October,2026-10,40,2,Friday,5,FALSE
20261003,03-10-2026,2026,Q4,10,October,2026-10,40,3,Saturday,6,TRUE
20261004,04-10-2026,2026,Q4,10,October,2026-10,40,4,Sunday,7,TRUE
20261005,05-10-2026,2026,Q4,10,October,2026-10,41,5,Monday,1,FALSE
20261006,06-10-2026,2026,Q4,10,October,2026-10,41,6,Tuesday,2,FALSE
20261007,07-10-2026,2026,Q4,10,October,2026-10,41,7,Wednesday,3,FALSE
20261008,08-10-2026,2026,Q4,10,October,2026-10,41,8,Thursday,4,FALSE
20261009,09-10-2026,2026,Q4,10,October,2026-10,41,9,Friday,5,FALSE
20261010,10-10-2026,2026,Q4,10,October,2026-10,41,10,Saturday,6,TRUE
20261011,11-10-2026,2026,Q4,10,October,2026-10,41,11,Sunday,7,TRUE
20261012,12-10-2026,2026,Q4,10,October,2026-10,42,12,Monday,1,FALSE
20261013,13-10-2026,2026,Q4,10,October,2026-10,42,13,Tuesday,2,FALSE
20261014,14-10-2026,2026,Q4,10,October,2026-10,42,14,Wednesday,3,FALSE
20261015,15-10-2026,2026,Q4,10,October,2026-10,42,15,Thursday,4,FALSE
20261016,16-10-2026,2026,Q4,10,October,2026-10,42,16,Friday,5,FALSE
20261017,17-10-2026,2026,Q4,10,October,2026-10,42,17,Saturday,6,TRUE
20261018,18-10-2026,2026,Q4,10,October,2026-10,42,18,Sunday,7,TRUE
20261019,19-10-2026,2026,Q4,10,October,2026-10,43,19,Monday,1,FALSE
20261020,20-10-2026,2026,Q4,10,October,2026-10,43,20,Tuesday,2,FALSE
20261021,21-10-2026,2026,Q4,10,October,2026-10,43,21,Wednesday,3,FALSE
20261022,22-10-2026,2026,Q4,10,October,2026-10,43,22,Thursday,4,FALSE
20261023,23-10-2026,2026,Q4,10,October,2026-10,43,23,Friday,5,FALSE
20261024,24-10-2026,2026,Q4,10,October,2026-10,43,24,Saturday,6,TRUE
20261025,25-10-2026,2026,Q4,10,October,2026-10,43,25,Sunday,7,TRUE
20261026,26-10-2026,2026,Q4,10,October,2026-10,44,26,Monday,1,FALSE
20261027,27-10-2026,2026,Q4,10,October,2026-10,44,27,Tuesday,2,FALSE
20261028,28-10-2026,2026,Q4,10,October,2026-10,44,28,Wednesday,3,FALSE
20261029,29-10-2026,2026,Q4,10,October,2026-10,44,29,Thursday,4,FALSE
20261030,30-10-2026,2026,Q4,10,October,2026-10,44,30,Friday,5,FALSE
20261031,31-10-2026,2026,Q4,10,October,2026-10,44,31,Saturday,6,TRUE
20261101,01-11-2026,2026,Q4,11,November,2026-11,44,1,Sunday,7,TRUE
20261102,02-11-2026,2026,Q4,11,November,2026-11,45,2,Monday,1,FALSE
20261103,03-11-2026,2026,Q4,11,November,2026-11,45,3,Tuesday,2,FALSE
20261104,04-11-2026,2026,Q4,11,November,2026-11,45,4,Wednesday,3,FALSE
20261105,05-11-2026,2026,Q4,11,November,2026-11,45,5,Thursday,4,FALSE
20261106,06-11-2026,2026,Q4,11,November,2026-11,45,6,Friday,5,FALSE
20261107,07-11-2026,2026,Q4,11,November,2026-11,45,7,Saturday,6,TRUE
20261108,08-11-2026,2026,Q4,11,November,2026-11,45,8,Sunday,7,TRUE
20261109,09-11-2026,2026,Q4,11,November,2026-11,46,9,Monday,1,FALSE
20261110,10-11-2026,2026,Q4,11,November,2026-11,46,10,Tuesday,2,FALSE
20261111,11-11-2026,2026,Q4,11,November,2026-11,46,11,Wednesday,3,FALSE
20261112,12-11-2026,2026,Q4,11,November,2026-11,46,12,Thursday,4,FALSE
20261113,13-11-2026,2026,Q4,11,November,2026-11,46,13,Friday,5,FALSE
20261114,14-11-2026,2026,Q4,11,November,2026-11,46,14,Saturday,6,TRUE
20261115,15-11-2026,2026,Q4,11,November,2026-11,46,15,Sunday,7,TRUE
20261116,16-11-2026,2026,Q4,11,November,2026-11,47,16,Monday,1,FALSE
20261117,17-11-2026,2026,Q4,11,November,2026-11,47,17,Tuesday,2,FALSE
20261118,18-11-2026,2026,Q4,11,November,2026-11,47,18,Wednesday,3,FALSE
20261119,19-11-2026,2026,Q4,11,November,2026-11,47,19,Thursday,4,FALSE
20261120,20-11-2026,2026,Q4,11,November,2026-11,47,20,Friday,5,FALSE
20261121,21-11-2026,2026,Q4,11,November,2026-11,47,21,Saturday,6,TRUE
20261122,22-11-2026,2026,Q4,11,November,2026-11,47,22,Sunday,7,TRUE
20261123,23-11-2026,2026,Q4,11,November,2026-11,48,23,Monday,1,FALSE
20261124,24-11-2026,2026,Q4,11,November,2026-11,48,24,Tuesday,2,FALSE
20261125,25-11-2026,2026,Q4,11,November,2026-11,48,25,Wednesday,3,FALSE
20261126,26-11-2026,2026,Q4,11,November,2026-11,48,26,Thursday,4,FALSE
20261127,27-11-2026,2026,Q4,11,November,2026-11,48,27,Friday,5,FALSE
20261128,28-11-2026,2026,Q4,11,November,2026-11,48,28,Saturday,6,TRUE
20261129,29-11-2026,2026,Q4,11,November,2026-11,48,29,Sunday,7,TRUE
20261130,30-11-2026,2026,Q4,11,November,2026-11,49,30,Monday,1,FALSE
20261201,01-12-2026,2026,Q4,12,December,2026-12,49,1,Tuesday,2,FALSE
20261202,02-12-2026,2026,Q4,12,December,2026-12,49,2,Wednesday,3,FALSE
20261203,03-12-2026,2026,Q4,12,December,2026-12,49,3,Thursday,4,FALSE
20261204,04-12-2026,2026,Q4,12,December,2026-12,49,4,Friday,5,FALSE
20261205,05-12-2026,2026,Q4,12,December,2026-12,49,5,Saturday,6,TRUE
20261206,06-12-2026,2026,Q4,12,December,2026-12,49,6,Sunday,7,TRUE
20261207,07-12-2026,2026,Q4,12,December,2026-12,50,7,Monday,1,FALSE
20261208,08-12-2026,2026,Q4,12,December,2026-12,50,8,Tuesday,2,FALSE
