inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
702642,536,20918,Lake Victormouth Distribution Center,Japan,379204,Profit-focused attitude-oriented interface,Furniture,267.95,Y,563,105,25-08-2026,Above Reorder Level,Valid,Unique,Valid
702643,536,21500,Lake Victormouth Distribution Center,Japan,379204,Sharable 5thgeneration encoding,Apparel,1197.88,Y,7704,,27-12-2025,Cannot Determine,Valid,Unique,Valid
702644,536,20726,Lake Victormouth Distribution Center,Japan,379204,Multi-tiered object-oriented complexity,Office Supplies,1272.52,N,,402,21-05-2026,Cannot Determine,Valid,Unique,Valid
702645,536,21163,Lake Victormouth Distribution Center,Japan,379204,Fundamental homogeneous projection,Automotive Parts,1109.61,Y,250,454,27-04-2026,Below Reorder Level,Valid,Unique,Valid
702646,536,21066,Lake Victormouth Distribution Center,Japan,379204,Switchable real-time parallelism,Groceries,197.96,Y,2259,63,13-08-2026,Above Reorder Level,Valid,Unique,Valid
702647,536,20001,Lake Victormouth Distribution Center,Japan,379204,Exclusive radical initiative,Apparel,509.94,Y,,94,28-03-2026,Cannot Determine,Valid,Unique,Valid
702648,536,21104,Lake Victormouth Distribution Center,Japan,379204,Multi-tiered interactive service-desk,Groceries,1666.75,Y,3512,343,17-09-2025,Above Reorder Level,Valid,Unique,Valid
702649,536,20890,Lake Victormouth Distribution Center,Japan,379204,Profit-focused optimizing strategy,Furniture,1719.04,N,2869,217,11-10-2025,Above Reorder Level,Valid,Unique,Valid
702650,536,20621,Lake Victormouth Distribution Center,Japan,379204,Self-enabling full-range extranet,Sporting Goods,199.8,Y,3097,301,09-03-2026,Above Reorder Level,Valid,Unique,Valid
702651,536,20940,Lake Victormouth Distribution Center,Japan,379204,Distributed content-based ability,Toys,498.12,N,1186,141,13-08-2026,Above Reorder Level,Valid,Unique,Valid
702652,536,20300,Lake Victormouth Distribution Center,Japan,379204,Innovative foreground parallelism,Toys,2413.88,N,2328,104,05-06-2026,Above Reorder Level,Valid,Unique,Valid
702653,536,20123,Lake Victormouth Distribution Center,Japan,379204,Intuitive full-range paradigm,Groceries,1664.5,Y,2337,38,07-10-2025,Above Reorder Level,Valid,Unique,Valid
702654,536,20624,Lake Victormouth Distribution Center,Japan,379204,Managed multi-state utilization,Sporting Goods,1851.81,N,272,464,11-10-2025,Below Reorder Level,Valid,Unique,Valid
702655,536,21102,Lake Victormouth Distribution Center,Japan,379204,Up-sized object-oriented benchmark,Industrial Equipment,1298.8,Y,7384,291,27-05-2026,Above Reorder Level,Valid,Unique,Valid
702656,536,21336,Lake Victormouth Distribution Center,Japan,379204,De-engineered explicit analyzer,Groceries,2395.31,Y,2726,378,21-02-2026,Above Reorder Level,Valid,Unique,Valid
702657,536,20564,Lake Victormouth Distribution Center,Japan,379204,Right-sized full-range adapter,Toys,1645.1,Y,,185,30-11-2025,Cannot Determine,Valid,Unique,Valid
702658,536,21079,Lake Victormouth Distribution Center,Japan,379204,Multi-tiered analyzing workforce,Groceries,2172.9,Y,9612,108,23-11-2025,Above Reorder Level,Valid,Unique,Valid
702659,536,20115,Lake Victormouth Distribution Center,Japan,379204,Synchronized stable array,Electronics,2041.08,N,1206,,13-07-2026,Cannot Determine,Valid,Unique,Valid
702660,536,20834,Lake Victormouth Distribution Center,Japan,379204,Customizable tertiary challenge,Electronics,1657.22,Y,5420,243,27-09-2025,Above Reorder Level,Valid,Unique,Valid
702661,536,21182,Lake Victormouth Distribution Center,Japan,379204,Advanced bandwidth-monitored implementation,Pharmaceuticals,1194.41,N,3235,468,15-02-2026,Above Reorder Level,Valid,Unique,Valid
702662,536,20770,Lake Victormouth Distribution Center,Japan,379204,Face-to-face intangible interface,Toys,773.5,N,10736,201,13-12-2025,Above Reorder Level,Valid,Unique,Valid
702663,536,20297,Lake Victormouth Distribution Center,Japan,379204,Persistent context-sensitive toolset,Sporting Goods,1534.93,N,1230,304,31-01-2026,Above Reorder Level,Valid,Unique,Valid
702664,536,20242,Lake Victormouth Distribution Center,Japan,379204,Re-engineered contextually-based instruction set,Office Supplies,1379.88,N,5732,100,29-08-2026,Above Reorder Level,Valid,Unique,Valid
702665,536,20860,Lake Victormouth Distribution Center,Japan,379204,Mandatory content-based software,Furniture,402.46,N,4736,324,25-04-2026,Above Reorder Level,Valid,Unique,Valid
702666,536,20058,Lake Victormouth Distribution Center,Japan,379204,Re-contextualized multimedia instruction set,Toys,1366.79,Y,1771,170,22-09-2025,Above Reorder Level,Valid,Unique,Valid
702667,536,20913,Lake Victormouth Distribution Center,Japan,379204,Cloned mobile architecture,Electronics,1259.23,N,743,339,29-01-2026,Above Reorder Level,Valid,Unique,Valid
702668,536,21341,Lake Victormouth Distribution Center,Japan,379204,Down-sized leadingedge system engine,Sporting Goods,1784.6,N,5336,55,13-07-2026,Above Reorder Level,Valid,Unique,Valid
702669,536,20882,Lake Victormouth Distribution Center,Japan,379204,Networked systematic throughput,Groceries,99.65,Y,6790,114,28-08-2026,Above Reorder Level,Valid,Unique,Valid
702670,536,20586,Lake Victormouth Distribution Center,Japan,379204,Grass-roots modular strategy,Furniture,753.62,N,1919,95,03-09-2025,Above Reorder Level,Valid,Unique,Valid
702671,536,20874,Lake Victormouth Distribution Center,Japan,379204,Switchable even-keeled projection,Furniture,104.52,N,5239,428,10-04-2026,Above Reorder Level,Valid,Unique,Valid
702672,536,21395,Lake Victormouth Distribution Center,Japan,379204,De-engineered dynamic throughput,Apparel,770.29,N,,,13-11-2025,Cannot Determine,Valid,Unique,Valid
702673,536,20307,Lake Victormouth Distribution Center,Japan,379204,Optional national adapter,Automotive Parts,915.73,Y,6321,56,27-05-2026,Above Reorder Level,Valid,Unique,Valid
702674,536,20157,Lake Victormouth Distribution Center,Japan,379204,Inverse logistical solution,Toys,1060.67,N,1124,51,29-08-2026,Above Reorder Level,Valid,Unique,Valid
702675,536,20295,Lake Victormouth Distribution Center,Japan,379204,Visionary motivating adapter,Apparel,51.55,Y,11180,228,11-07-2026,Above Reorder Level,Valid,Unique,Valid
702676,536,20023,Lake Victormouth Distribution Center,Japan,379204,Switchable modular matrix,Furniture,246.02,N,1715,232,20-11-2025,Above Reorder Level,Valid,Unique,Valid
702677,536,20880,Lake Victormouth Distribution Center,Japan,379204,Function-based bandwidth-monitored policy,Furniture,401.69,N,2320,162,05-02-2026,Above Reorder Level,Valid,Unique,Valid
702678,536,20761,Lake Victormouth Distribution Center,Japan,379204,Up-sized maximized Graphical User Interface,Furniture,1918.25,Y,303,461,15-05-2026,Below Reorder Level,Valid,Unique,Valid
702679,536,20009,Lake Victormouth Distribution Center,Japan,379204,Profound even-keeled circuit,Sporting Goods,1908.87,,598,82,03-11-2025,Above Reorder Level,Valid,Unique,Valid
702680,536,20055,Lake Victormouth Distribution Center,Japan,379204,Mandatory composite adapter,Toys,1712.37,Y,3671,199,24-02-2026,Above Reorder Level,Valid,Unique,Valid
702681,536,20598,Lake Victormouth Distribution Center,Japan,379204,Upgradable zero tolerance focus group,Groceries,,Y,1576,89,05-03-2026,Above Reorder Level,Valid,Unique,Valid
702682,536,21033,Lake Victormouth Distribution Center,Japan,379204,Cross-group exuding service-desk,Sporting Goods,502.48,N,9133,303,03-02-2026,Above Reorder Level,Valid,Unique,Valid
702683,536,20485,Lake Victormouth Distribution Center,Japan,379204,Phased uniform portal,Furniture,571,N,75,26,29-11-2025,Above Reorder Level,Valid,Unique,Valid
702684,536,21390,Lake Victormouth Distribution Center,Japan,379204,Progressive client-driven superstructure,Pharmaceuticals,500.13,Y,2412,414,16-04-2026,Above Reorder Level,Valid,Unique,Valid
702685,536,20436,Lake Victormouth Distribution Center,Japan,379204,Self-enabling motivating help-desk,Pharmaceuticals,1421.24,N,2082,67,31-05-2026,Above Reorder Level,Valid,Unique,Valid
702686,536,20433,Lake Victormouth Distribution Center,Japan,379204,Innovative uniform interface,Toys,344.78,Y,99,217,26-07-2026,Below Reorder Level,Valid,Unique,Valid
702687,536,21198,Lake Victormouth Distribution Center,Japan,379204,Digitized homogeneous open system,Toys,1583.03,N,672,421,15-01-2026,Above Reorder Level,Valid,Unique,Valid
702688,536,20562,Lake Victormouth Distribution Center,Japan,379204,Fully-configurable stable Graphic Interface,Pharmaceuticals,245.18,Y,2701,343,09-05-2026,Above Reorder Level,Valid,Unique,Valid
702689,536,21439,Lake Victormouth Distribution Center,Japan,379204,Robust scalable groupware,Groceries,653.95,N,3436,,09-07-2026,Cannot Determine,Valid,Unique,Valid
702690,536,20836,Lake Victormouth Distribution Center,Japan,379204,Persistent mobile Local Area Network,Groceries,1625.12,Y,2621,145,11-06-2026,Above Reorder Level,Valid,Unique,Valid
702691,536,20548,Lake Victormouth Distribution Center,Japan,379204,Centralized mission-critical flexibility,Sporting Goods,449.88,Y,3831,112,30-03-2026,Above Reorder Level,Valid,Unique,Valid
702692,536,20738,Lake Victormouth Distribution Center,Japan,379204,Stand-alone asynchronous help-desk,Toys,1073.12,Y,4576,299,28-11-2025,Above Reorder Level,Valid,Unique,Valid
702693,536,21212,Lake Victormouth Distribution Center,Japan,379204,Cross-group composite orchestration,Apparel,1518.59,Y,50,275,16-04-2026,Below Reorder Level,Valid,Unique,Valid
702694,536,20663,Lake Victormouth Distribution Center,Japan,379204,Digitized analyzing encoding,Toys,1461.59,N,3157,352,21-07-2026,Above Reorder Level,Valid,Unique,Valid
702695,536,20839,Lake Victormouth Distribution Center,Japan,379204,Organic client-driven leverage,Apparel,313.3,Y,16753,252,20-10-2025,Above Reorder Level,Valid,Unique,Valid
702696,536,21112,Lake Victormouth Distribution Center,Japan,379204,Object-based mobile framework,Sporting Goods,1086.93,N,3704,37,08-06-2026,Above Reorder Level,Valid,Unique,Valid
702697,536,20271,Lake Victormouth Distribution Center,Japan,379204,Cross-platform holistic migration,Groceries,2364.4,N,5727,331,12-02-2026,Above Reorder Level,Valid,Unique,Valid
702698,536,20558,Lake Victormouth Distribution Center,Japan,379204,Seamless motivating website,Groceries,2211.98,Y,1891,417,02-01-2026,Above Reorder Level,Valid,Unique,Valid
702699,536,20964,Lake Victormouth Distribution Center,Japan,379204,Visionary background project,Pharmaceuticals,195.3,N,7526,42,24-12-2025,Above Reorder Level,Valid,Unique,Valid
702700,536,20475,Lake Victormouth Distribution Center,Japan,379204,Implemented mobile algorithm,Industrial Equipment,610.62,Y,7502,498,19-07-2026,Above Reorder Level,Valid,Unique,Valid
702701,537,20526,Millsmouth Distribution Center,India,171513,Multi-tiered bottom-line application,Sporting Goods,1044.06,N,1194,92,01-01-2026,Above Reorder Level,Valid,Unique,Valid
702702,537,20143,Millsmouth Distribution Center,India,171513,Front-line leadingedge info-mediaries,Apparel,1954.65,Y,6047,47,19-02-2026,Above Reorder Level,Valid,Unique,Valid
702703,537,20998,Millsmouth Distribution Center,India,171513,Advanced analyzing flexibility,Toys,124.74,N,217,132,13-03-2026,Above Reorder Level,Valid,Unique,Valid
702704,537,20355,Millsmouth Distribution Center,India,171513,Streamlined user-facing hierarchy,Industrial Equipment,609.13,N,28,22,14-08-2026,Above Reorder Level,Valid,Unique,Valid
702705,537,20228,Millsmouth Distribution Center,India,171513,Distributed actuating emulation,Industrial Equipment,1338.02,N,2384,207,18-10-2025,Above Reorder Level,Valid,Unique,Valid
702706,537,21351,Millsmouth Distribution Center,India,171513,Implemented tertiary flexibility,Sporting Goods,1591.93,Y,2668,,09-11-2025,Cannot Determine,Valid,Unique,Valid
702707,537,21145,Millsmouth Distribution Center,India,171513,Automated attitude-oriented capability,Automotive Parts,1462,Y,208,417,18-03-2026,Below Reorder Level,Valid,Unique,Valid
702708,537,21184,Millsmouth Distribution Center,India,171513,Decentralized context-sensitive moderator,Automotive Parts,1933.6,Y,500,92,28-06-2026,Above Reorder Level,Valid,Unique,Valid
702709,537,20017,Millsmouth Distribution Center,India,171513,Synergistic fresh-thinking collaboration,Toys,1014.39,N,29,130,13-11-2025,Below Reorder Level,Valid,Unique,Valid
702710,537,21289,Millsmouth Distribution Center,India,171513,Sharable coherent emulation,Office Supplies,2458.46,N,563,217,30-10-2025,Above Reorder Level,Valid,Unique,Valid
702711,537,21414,Millsmouth Distribution Center,India,171513,Synergized transitional budgetary management,Sporting Goods,2044.24,Y,2405,93,07-12-2025,Above Reorder Level,Valid,Unique,Valid
702712,537,21228,Millsmouth Distribution Center,India,171513,Face-to-face context-sensitive archive,Sporting Goods,2282.61,N,1183,232,05-05-2026,Above Reorder Level,Valid,Unique,Valid
702713,537,20919,Millsmouth Distribution Center,India,171513,Up-sized maximized function,Industrial Equipment,674.38,Y,694,359,16-07-2026,Above Reorder Level,Valid,Unique,Valid
702714,537,20313,Millsmouth Distribution Center,India,171513,Innovative regional pricing structure,Electronics,2424.35,Y,753,129,23-10-2025,Above Reorder Level,Valid,Unique,Valid
702715,537,20602,Millsmouth Distribution Center,India,171513,Realigned logistical ability,Industrial Equipment,635.63,Y,2,271,02-10-2025,Below Reorder Level,Valid,Unique,Valid
702716,537,20888,Millsmouth Distribution Center,India,171513,Organized homogeneous migration,Toys,1825.07,N,578,10,10-10-2025,Above Reorder Level,Valid,Unique,Valid
702717,537,20110,Millsmouth Distribution Center,India,171513,Enhanced secondary analyzer,Industrial Equipment,1536.04,Y,1686,425,03-11-2026,Above Reorder Level,Future Restock Date,Unique,Valid
702718,537,20015,Millsmouth Distribution Center,India,171513,Proactive systematic algorithm,Office Supplies,481.45,N,5929,471,03-05-2026,Above Reorder Level,Valid,Unique,Valid
702719,537,21456,Millsmouth Distribution Center,India,171513,Face-to-face analyzing synergy,Automotive Parts,2216.86,N,3044,477,09-06-2026,Above Reorder Level,Valid,Unique,Valid
702720,537,20384,Millsmouth Distribution Center,India,171513,Triple-buffered leadingedge task-force,Electronics,448.81,Y,39,132,19-05-2026,Below Reorder Level,Valid,Unique,Valid
702721,537,21137,Millsmouth Distribution Center,India,171513,Versatile web-enabled database,Toys,1748.74,N,3710,159,09-05-2026,Above Reorder Level,Valid,Unique,Valid
702722,537,20436,Millsmouth Distribution Center,India,171513,Self-enabling motivating help-desk,Pharmaceuticals,1421.24,N,2478,318,29-07-2026,Above Reorder Level,Valid,Unique,Valid
702723,537,20408,Millsmouth Distribution Center,India,171513,Automated stable project,Office Supplies,1149.5,Y,2457,379,16-01-2026,Above Reorder Level,Valid,Unique,Valid
702724,537,20730,Millsmouth Distribution Center,India,171513,Programmable heuristic emulation,Pharmaceuticals,1281.63,N,993,313,08-08-2026,Above Reorder Level,Valid,Unique,Valid
702725,537,21425,Millsmouth Distribution Center,India,171513,Monitored bi-directional flexibility,Toys,238.93,Y,823,276,16-08-2026,Above Reorder Level,Valid,Unique,Valid
702726,537,21492,Millsmouth Distribution Center,India,171513,Ergonomic encompassing benchmark,Apparel,1785.14,Y,585,17,30-11-2025,Above Reorder Level,Valid,Unique,Valid
702727,537,21113,Millsmouth Distribution Center,India,171513,Team-oriented radical conglomeration,Furniture,1578.3,Y,110,163,30-01-2026,Below Reorder Level,Valid,Unique,Valid
702728,537,20203,Millsmouth Distribution Center,India,171513,Right-sized eco-centric archive,Office Supplies,1208.36,,420,,21-06-2026,Cannot Determine,Valid,Unique,Valid
702729,537,20320,Millsmouth Distribution Center,India,171513,Polarized solution-oriented circuit,Electronics,902.35,N,459,285,14-08-2026,Above Reorder Level,Valid,Unique,Valid
702730,537,20478,Millsmouth Distribution Center,India,171513,Integrated executive data-warehouse,Industrial Equipment,2345.35,Y,1073,311,31-08-2026,Above Reorder Level,Valid,Unique,Valid
702731,537,20397,Millsmouth Distribution Center,India,171513,Progressive intangible toolset,Automotive Parts,1602.26,Y,2231,177,19-04-2026,Above Reorder Level,Valid,Unique,Valid
