order_detail_id,order_id,product_id,customer_id,warehouse_id,supplier_id,order_date,order_status,product_name,category,is_active,quantity,unit_price,discount_pct,source_line_total,gross_line_amount,discount_amount,net_line_amount,calculated_line_total,line_total_difference,line_total_status,transaction_type,supplier_status
817674,5002612,20428,300125,518,1299,10-03-2026,Delivered,Profound neutral function,Office Supplies,Y,1,22.28,0.3,22.21,22.28,0.06684,22.21316,22.21316,-0.00316,Matched,Sale,Matched
817675,5003323,20682,300250,525,1138,20-06-2025,Shipped,Compatible heuristic algorithm,Industrial Equipment,N,27,1386.08,20.7,29677.36,37424.16,7746.80112,29677.35888,29677.35888,0.00112,Matched,Sale,Matched
817676,5009272,20705,302598,528,1038,13-04-2026,Cancelled,Virtual reciprocal parallelism,Industrial Equipment,Y,45,1939.82,0.6,86768.15,87291.9,523.7514,86768.1486,86768.1486,0.0014,Matched,Sale,Matched
817677,5008430,20382,302457,540,1044,10-11-2025,Cancelled,Decentralized demand-driven hierarchy,Toys,Y,50,1310.5,0.3,65328.42,65525,196.575,65328.425,65328.425,-0.005,Matched,Sale,Matched
817678,5008058,21077,301422,523,1239,06-06-2025,Delivered,Polarized responsive data-warehouse,Pharmaceuticals,Y,26,94.44,20.8,1944.71,2455.44,510.73152,1944.70848,1944.70848,0.00152,Matched,Sale,Matched
817679,5010155,20321,301963,523,1008,04-04-2024,Cancelled,Streamlined disintermediate Internet solution,Automotive Parts,N,39,420.07,20.9,12958.74,16382.73,3423.99057,12958.73943,12958.73943,0.00057,Matched,Sale,Matched
817680,5010455,21175,302375,529,1184,16-07-2024,Delivered,Robust dynamic archive,Sporting Goods,N,37,767.08,26.1,20974.27,28381.96,7407.69156,20974.26844,20974.26844,0.00156,Matched,Sale,Matched
817681,5004822,20843,300319,517,1273,08-11-2025,Delivered,Public-key user-facing infrastructure,Toys,Y,13,1380.08,16.8,14926.95,17941.04,3014.09472,14926.94528,14926.94528,0.00472,Matched,Sale,Matched
817682,5005264,20758,301218,510,1064,03-01-2026,Cancelled,User-friendly demand-driven leverage,Toys,N,21,1337.57,20.3,22386.91,28088.97,5702.06091,22386.90909,22386.90909,0.00091,Matched,Sale,Matched
817683,5002528,21402,300923,501,1165,05-09-2025,Pending,Organic cohesive function,Apparel,N,47,732.29,12,,34417.63,4130.1156,30287.5144,30287.5144,,Missing Source Total,Sale,Matched
817684,5010154,21044,301131,511,1090,21-10-2025,Shipped,Synchronized bottom-line secured line,Sporting Goods,Y,3,804.26,1.5,2376.59,2412.78,36.1917,2376.5883,2376.5883,0.0017,Matched,Sale,Matched
817685,5000673,20388,301574,535,1026,01-07-2025,Cancelled,Decentralized dedicated intranet,Electronics,N,25,463.73,25.2,8671.75,11593.25,2921.499,8671.751,8671.751,-0.001,Matched,Sale,Matched
817686,5010168,20551,300895,504,1143,24-01-2026,Cancelled,Extended optimal migration,Industrial Equipment,N,40,1912.51,5.2,72522.38,76500.4,3978.0208,72522.3792,72522.3792,0.0008,Matched,Sale,Matched
817687,5002130,20873,300075,537,1271,14-04-2025,Delivered,Persevering directional architecture,Furniture,Y,23,1512.58,0.4,34650.18,34789.34,139.15736,34650.18264,34650.18264,-0.00264,Matched,Sale,Matched
817688,5004706,20662,301421,505,1032,30-07-2026,Pending,Reverse-engineered stable service-desk,Groceries,N,17,1063.37,5.5,17083.04,18077.29,994.25095,17083.03905,17083.03905,0.00095,Matched,Sale,Matched
817689,5002947,20838,301514,512,1215,07-11-2025,Shipped,Switchable dynamic structure,Pharmaceuticals,Y,34,2054.28,1.9,68518.46,69845.52,1327.06488,68518.45512,68518.45512,0.00488,Matched,Sale,Matched
817690,5005593,21463,300900,510,1244,09-08-2025,Returned,Right-sized cohesive algorithm,Apparel,N,49,438.1,5.4,20307.69,21466.9,1159.2126,20307.6874,20307.6874,0.0026,Matched,Sale,Matched
817691,5008648,20298,301963,528,1216,05-10-2022,Delivered,Enterprise-wide hybrid analyzer,Industrial Equipment,N,-3,1578.92,10.3,-4248.87,-4736.76,-487.88628,-4248.87372,-4248.87372,0.00372,Matched,Return / Reversal,Matched
817692,5006798,20146,300912,534,1206,07-04-2023,Shipped,Front-line exuding database,Pharmaceuticals,N,4,98.88,0.2,394.73,395.52,0.79104,394.72896,394.72896,0.00104,Matched,Sale,Matched
817693,5002406,20189,302525,536,1015,26-10-2025,Pending,Proactive homogeneous capacity,Groceries,Y,34,2156.71,0.7,72814.84,73328.14,513.29698,72814.84302,72814.84302,-0.00302,Matched,Sale,Matched
817694,5003734,21414,301656,523,1244,11-02-2022,Delivered,Synergized transitional budgetary management,Sporting Goods,Y,20,2044.24,21.3,32176.34,40884.8,8708.4624,32176.3376,32176.3376,0.0024,Matched,Sale,Matched
817695,5000509,20138,301017,527,1199,13-08-2023,Shipped,Business-focused system-worthy toolset,Toys,Y,34,2046.38,0.2,69437.77,69576.92,139.15384,69437.76616,69437.76616,0.00384,Matched,Sale,Matched
817696,5004307,21016,300748,534,1145,14-01-2026,Returned,Multi-layered local process improvement,Apparel,Y,21,2064.03,6.1,,43344.63,2644.02243,40700.60757,40700.60757,,Missing Source Total,Sale,Matched
817697,5005540,20397,302643,540,1006,17-05-2026,Pending,Progressive intangible toolset,Automotive Parts,Y,38,1602.26,10.8,54310.2,60885.88,6575.67504,54310.20496,54310.20496,-0.00496,Matched,Sale,Matched
817698,5006506,20798,301192,527,1123,22-05-2025,Pending,Triple-buffered static leverage,Toys,Y,27,2352.6,1,62885,63520.2,635.202,62884.998,62884.998,0.002,Matched,Sale,Matched
817699,5010063,20196,302846,528,1286,19-10-2025,Pending,Organized dynamic hub,Apparel,Y,39,1373.65,,53465.21,,,,,,Cannot Calculate,Sale,Matched
817700,5000546,21296,302401,520,1166,15-01-2026,Delivered,Sharable discrete definition,Sporting Goods,N,22,31.26,20.8,544.67,687.72,143.04576,544.67424,544.67424,-0.00424,Matched,Sale,Matched
817701,5004721,20676,301646,523,1252,18-11-2024,Delivered,Team-oriented discrete Local Area Network,Electronics,N,4,2155.21,0.1,8612.22,8620.84,8.62084,8612.21916,8612.21916,0.00084,Matched,Sale,Matched
817702,5008654,20307,302894,512,1158,05-10-2021,Delivered,Optional national adapter,Automotive Parts,Y,9,915.73,26.9,6024.59,8241.57,2216.98233,6024.58767,6024.58767,0.00233,Matched,Sale,Matched
817703,5004550,20209,302637,525,1217,04-10-2025,Delivered,Function-based motivating process improvement,Office Supplies,Y,49,2021.15,0.7,98343.1,99036.35,693.25445,98343.09555,98343.09555,0.00445,Matched,Sale,Matched
817704,5005774,20616,300290,517,9033,10-02-2026,Delivered,Fully-configurable dedicated concept,Furniture,Y,49,224.79,0.6,10948.62,11014.71,66.08826,10948.62174,10948.62174,-0.00174,Matched,Sale,Unmatched Supplier Reference
817705,5009529,20591,301557,529,1211,28-03-2025,Pending,Down-sized neutral core,Pharmaceuticals,Y,41,1982.02,0.7,80693.98,81262.82,568.83974,80693.98026,80693.98026,-0.00026,Matched,Sale,Matched
817706,5007734,21457,302847,503,1112,04-02-2026,Shipped,Devolved bottom-line standardization,Automotive Parts,N,38,,21.5,,,,,,,Cannot Calculate,Sale,Matched
817707,5007371,20978,300625,519,1146,05-11-2024,Pending,Adaptive composite matrix,Office Supplies,Y,28,1505.3,6.2,39535.2,42148.4,2613.2008,39535.1992,39535.1992,0.0008,Matched,Sale,Matched
817708,5008673,20885,301285,520,1006,03-10-2021,Pending,Team-oriented foreground secured line,Furniture,N,17,2060.18,1,34672.83,35023.06,350.2306,34672.8294,34672.8294,0.0006,Matched,Sale,Matched
817709,5004729,21181,302941,538,1155,16-05-2025,Shipped,Digitized directional focus group,Groceries,N,25,770.2,0.1,19235.74,19255,19.255,19235.745,19235.745,-0.005,Matched,Sale,Matched
817710,5002892,20140,302194,534,1062,21-06-2021,Cancelled,Reactive human-resource function,Sporting Goods,Y,45,2373.24,11.2,94834.67,106795.8,11961.1296,94834.6704,94834.6704,-0.0004,Matched,Sale,Matched
817711,5005671,21413,302680,516,1047,20-09-2025,Delivered,Face-to-face systemic info-mediaries,Furniture,Y,47,11.6,,480.87,,,,,,Cannot Calculate,Sale,Matched
817712,5008697,20072,302386,504,1005,31-07-2026,Cancelled,Innovative object-oriented initiative,Pharmaceuticals,Y,18,22.14,25.4,297.3,398.52,101.22408,297.29592,297.29592,0.00408,Matched,Sale,Matched
817713,5008841,21108,300714,538,1182,03-10-2022,Shipped,Streamlined global parallelism,Furniture,Y,5,2009.5,11.3,8912.13,10047.5,1135.3675,8912.1325,8912.1325,-0.0025,Matched,Sale,Matched
817714,5006782,21201,302633,528,1132,21-03-2023,Shipped,Triple-buffered zero-defect encryption,Apparel,Y,23,1804.54,21.7,32497.96,41504.42,9006.45914,32497.96086,32497.96086,-0.00086,Matched,Sale,Matched
817715,5008145,20266,302069,517,1212,02-12-2025,Shipped,Streamlined coherent capability,Office Supplies,N,22,1381.16,6.3,28471.23,30385.52,1914.28776,28471.23224,28471.23224,-0.00224,Matched,Sale,Matched
817716,5001927,20723,301475,518,1098,20-11-2023,Shipped,Expanded directional customer loyalty,Toys,Y,46,480.82,15.3,18733.71,22117.72,3384.01116,18733.70884,18733.70884,0.00116,Matched,Sale,Matched
817717,5003346,21464,300206,540,1139,11-06-2026,Shipped,Digitized high-level circuit,Industrial Equipment,N,49,58.35,6,2687.6,2859.15,171.549,2687.601,2687.601,-0.001,Matched,Sale,Matched
817718,5005641,20492,301810,537,1021,06-01-2026,Pending,Open-source human-resource emulation,Office Supplies,Y,24,2478.2,11.3,52755.92,59476.8,6720.8784,52755.9216,52755.9216,-0.0016,Matched,Sale,Matched
817719,5003611,21486,300924,518,1233,12-04-2026,Returned,User-friendly next generation portal,Pharmaceuticals,N,22,950.87,20,16735.31,20919.14,4183.828,16735.312,16735.312,-0.002,Matched,Sale,Matched
817720,5011295,21459,300154,538,1128,13-07-2023,Delivered,Upgradable 4thgeneration standardization,Apparel,N,7,196.03,20.7,1088.16,1372.21,284.04747,1088.16253,1088.16253,-0.00253,Matched,Sale,Matched
817721,5002295,20024,301378,523,1168,18-01-2023,Shipped,Profit-focused empowering moratorium,Automotive Parts,N,40,76,10.6,2717.76,3040,322.24,2717.76,2717.76,0,Matched,Sale,Matched
817722,5009076,21073,300679,508,1274,19-07-2025,Pending,Synchronized tangible alliance,Industrial Equipment,N,22,1159.83,21.2,20106.81,25516.26,5409.44712,20106.81288,20106.81288,-0.00288,Matched,Sale,Matched
817723,5001643,20553,301567,522,1129,25-09-2023,Shipped,User-centric national open system,Furniture,Y,31,1224.37,0.5,,37955.47,189.77735,37765.69265,37765.69265,,Missing Source Total,Sale,Matched
817724,5000621,20770,300357,504,1064,13-07-2025,Shipped,Face-to-face intangible interface,Toys,N,50,773.5,16.8,32177.6,38675,6497.4,32177.6,32177.6,0,Matched,Sale,Matched
817725,5005226,20987,302780,538,1027,11-05-2026,Returned,Re-contextualized didactic contingency,Electronics,N,38,650.7,5.8,23292.46,24726.6,1434.1428,23292.4572,23292.4572,0.0028,Matched,Sale,Matched
817726,5001182,20251,301536,527,1226,10-01-2025,Delivered,Persevering responsive flexibility,Apparel,Y,14,415.68,15.8,4900.04,5819.52,919.48416,4900.03584,4900.03584,0.00416,Matched,Sale,Matched
817727,5007531,20924,300466,535,1073,18-06-2023,Delivered,Sharable dedicated flexibility,Groceries,N,26,1922.53,20.7,39638.72,49985.78,10347.05646,39638.72354,39638.72354,-0.00354,Matched,Sale,Matched
817728,5009001,21039,300034,513,1193,17-05-2021,Shipped,Cross-group bi-directional Internet solution,Industrial Equipment,N,19,2406.46,11.3,40556.07,45722.74,5166.66962,40556.07038,40556.07038,-0.00038,Matched,Sale,Matched
817729,5000200,20445,302894,502,1075,04-07-2022,Shipped,Horizontal static toolset,Groceries,N,1,1489.67,,1486.69,,,,,,Cannot Calculate,Sale,Matched
817730,5004607,20850,300097,509,1218,17-11-2023,Pending,Total actuating productivity,Pharmaceuticals,Y,2,1757.07,21.8,2748.06,3514.14,766.08252,2748.05748,2748.05748,0.00252,Matched,Sale,Matched
817731,5006972,20686,302734,512,1140,03-05-2022,Cancelled,Multi-lateral 6thgeneration algorithm,Toys,N,20,1495.47,1.6,29430.85,29909.4,478.5504,29430.8496,29430.8496,0.0004,Matched,Sale,Matched
817732,5007338,20429,300734,528,1001,23-01-2024,Delivered,Programmable global system engine,Pharmaceuticals,N,7,1758.98,20.3,9813.35,12312.86,2499.51058,9813.34942,9813.34942,0.00058,Matched,Sale,Matched
817733,5002240,20049,301011,517,1275,09-05-2024,Shipped,Optimized grid-enabled help-desk,Pharmaceuticals,N,50,469.03,6.9,21833.35,23451.5,1618.1535,21833.3465,21833.3465,0.0035,Matched,Sale,Matched
817734,5004585,21009,300916,510,1058,21-02-2026,Cancelled,Multi-tiered reciprocal approach,Office Supplies,Y,15,676.3,16.4,8480.8,10144.5,1663.698,8480.802,8480.802,-0.002,Matched,Sale,Matched
817735,5011592,20004,300962,520,1061,22-04-2026,Cancelled,Virtual transitional throughput,Sporting Goods,Y,33,1867.7,,60463.05,,,,,,Cannot Calculate,Sale,Matched
817736,5005102,20014,300633,540,1009,31-07-2025,Shipped,User-centric actuating architecture,Toys,N,33,1256.54,1.4,40885.3,41465.82,580.52148,40885.29852,40885.29852,0.00148,Matched,Sale,Matched
817737,5000220,20886,302517,513,1299,24-07-2024,Cancelled,Polarized asymmetric groupware,Toys,Y,10,267.89,21.6,2100.26,2678.9,578.6424,2100.2576,2100.2576,0.0024,Matched,Sale,Matched
817738,5003618,20475,302711,513,1225,12-11-2024,Shipped,Implemented mobile algorithm,Industrial Equipment,Y,46,610.62,10.6,25111.14,28088.52,2977.38312,25111.13688,25111.13688,0.00312,Matched,Sale,Matched
817739,5005491,21289,301471,509,1238,28-11-2025,Shipped,Sharable coherent emulation,Office Supplies,N,-9,2458.46,1.7,-21750,-22126.14,-376.14438,-21749.99562,-21749.99562,-0.00438,Matched,Return / Reversal,Matched
817740,5006184,20132,300807,522,1210,20-07-2026,Delivered,Quality-focused interactive leverage,Office Supplies,Y,32,1743.6,21,44078.21,55795.2,11716.992,44078.208,44078.208,0.002,Matched,Sale,Matched
817741,5000063,21275,301558,515,1084,05-02-2025,Pending,Business-focused systematic Graphical User Interface,Automotive Parts,N,44,1061.86,5.2,44292.3,46721.84,2429.53568,44292.30432,44292.30432,-0.00432,Matched,Sale,Matched
817742,5010511,21366,302730,535,1003,13-02-2021,Pending,Face-to-face upward-trending focus group,Pharmaceuticals,N,40,2261.18,21.4,71091.5,90447.2,19355.7008,71091.4992,71091.4992,0.0008,Matched,Sale,Matched
817743,5007662,21473,302106,511,1176,27-02-2026,Cancelled,Horizontal bifurcated collaboration,Groceries,,16,1266.87,0.7,20128.03,20269.92,141.88944,20128.03056,20128.03056,-0.00056,Matched,Sale,Matched
817744,5007286,21037,302177,536,1258,30-08-2025,Shipped,Fully-configurable didactic concept,Office Supplies,N,30,528.53,20.8,12557.87,15855.9,3298.0272,12557.8728,12557.8728,-0.0028,Matched,Sale,Matched
817745,5004693,21143,300717,507,1160,13-10-2025,Returned,Streamlined cohesive array,Furniture,N,1,1754.26,15.1,1489.37,1754.26,264.89326,1489.36674,1489.36674,0.00326,Matched,Sale,Matched
817746,5007883,21277,302286,538,1229,12-05-2026,Delivered,Advanced intermediate matrices,Furniture,N,35,1097.49,6.9,35761.71,38412.15,2650.43835,35761.71165,35761.71165,-0.00165,Matched,Sale,Matched
817747,5011963,21384,301032,520,1199,15-07-2023,Shipped,Ameliorated fault-tolerant complexity,Groceries,N,30,2497.85,0.9,74261.08,74935.5,674.4195,74261.0805,74261.0805,-0.0005,Matched,Sale,Matched
817748,5009145,20320,301886,501,1102,27-09-2025,Pending,Polarized solution-oriented circuit,Electronics,N,3,902.35,0.4,2696.22,2707.05,10.8282,2696.2218,2696.2218,-0.0018,Matched,Sale,Matched
817749,5010442,20790,300288,518,1108,26-01-2023,Returned,Cloned logistical approach,Toys,Y,5,2325.18,0.5,11567.77,11625.9,58.1295,11567.7705,11567.7705,-0.0005,Matched,Sale,Matched
817750,5007192,21436,301366,529,1243,07-03-2026,Pending,Visionary human-resource help-desk,Electronics,Y,20,617.97,16.1,10369.54,12359.4,1989.8634,10369.5366,10369.5366,0.0034,Matched,Sale,Matched
817751,5003923,21467,301683,513,1097,10-07-2025,Delivered,Distributed well-modulated contingency,Sporting Goods,N,45,588.58,26.9,19361.34,26486.1,7124.7609,19361.3391,19361.3391,0.0009,Matched,Sale,Matched
817752,5009270,20512,300891,506,1230,30-09-2023,Shipped,Pre-emptive 3rdgeneration Graphical User Interface,Groceries,Y,18,1350.59,5.4,22997.85,24310.62,1312.77348,22997.84652,22997.84652,0.00348,Matched,Sale,Matched
817753,5004822,20212,300319,517,1122,08-11-2025,Delivered,Realigned 6thgeneration paradigm,Automotive Parts,N,42,1278.28,12,47245.23,53687.76,6442.5312,47245.2288,47245.2288,0.0012,Matched,Sale,Matched
817754,5008874,20777,301231,536,1126,01-04-2023,Shipped,Robust real-time orchestration,Industrial Equipment,N,-9,1061.19,0.8,-9474.3,-9550.71,-76.40568,-9474.30432,-9474.30432,0.00432,Matched,Return / Reversal,Matched
817755,5011375,20377,300534,503,1286,27-10-2025,Shipped,Persevering web-enabled budgetary management,Electronics,N,35,969.72,21.7,26575.18,33940.2,7365.0234,26575.1766,26575.1766,0.0034,Matched,Sale,Matched
817756,5000261,20200,302447,506,1055,18-06-2023,Delivered,Team-oriented hybrid software,Furniture,Y,45,637.21,10.8,25577.61,28674.45,3096.8406,25577.6094,25577.6094,0.0006,Matched,Sale,Matched
817757,5001691,20141,300347,505,1022,02-03-2024,Pending,Sharable tangible hierarchy,Toys,N,11,1059.59,,11573.9,,,,,,Cannot Calculate,Sale,Matched
817758,5003900,20361,301008,502,1096,19-02-2025,Pending,Pre-emptive bandwidth-monitored utilization,Sporting Goods,N,45,498.79,0.1,22423.1,22445.55,22.44555,22423.10445,22423.10445,-0.00445,Matched,Sale,Matched
817759,5007693,20207,302423,524,1068,20-03-2026,Pending,Synchronized radical strategy,Groceries,Y,25,2453.38,15.7,51704.98,61334.5,9629.5165,51704.9835,51704.9835,-0.0035,Matched,Sale,Matched
817760,5001947,21003,302606,522,1157,10-04-2024,Pending,Programmable well-modulated flexibility,Furniture,N,9,2131.7,25.1,14369.79,19185.3,4815.5103,14369.7897,14369.7897,0.0003,Matched,Sale,Matched
817761,5002309,21485,302026,503,1020,05-11-2023,Pending,Face-to-face hybrid contingency,Apparel,Y,6,2407,6.3,13532.15,14442,909.846,13532.154,13532.154,-0.004,Matched,Sale,Matched
817762,5004648,21218,300455,529,1258,01-04-2024,Shipped,Synergized systematic monitoring,Industrial Equipment,Y,32,2497.28,0.8,79273.66,79912.96,639.30368,79273.65632,79273.65632,0.00368,Matched,Sale,Matched
817763,5001611,21378,300112,526,1271,07-07-2022,Shipped,Up-sized intermediate hub,Groceries,N,43,720.94,16.5,25885.35,31000.42,5115.0693,25885.3507,25885.3507,-0.0007,Matched,Sale,Matched
817764,5009925,21283,301786,513,1290,27-03-2025,Shipped,Customizable empowering standardization,Office Supplies,,33,25.17,11.6,734.26,830.61,96.35076,734.25924,734.25924,0.00076,Matched,Sale,Matched
817765,5011890,20447,300070,504,1205,21-05-2024,Returned,Devolved transitional implementation,Sporting Goods,N,20,1191.63,16.4,19924.05,23832.6,3908.5464,19924.0536,19924.0536,-0.0036,Matched,Sale,Matched
817766,5002497,20677,300081,510,1132,11-01-2026,Shipped,Secured didactic encoding,Apparel,Y,12,229.38,21.8,2152.5,2752.56,600.05808,2152.50192,2152.50192,-0.00192,Matched,Sale,Matched
817767,5001342,20073,301730,529,1118,26-02-2026,Delivered,Face-to-face regional synergy,Apparel,Y,36,958.91,21.1,27236.88,34520.76,7283.88036,27236.87964,27236.87964,0.00036,Matched,Sale,Matched
817768,5009150,20432,302590,508,1006,10-08-2025,Pending,Fundamental disintermediate time-frame,Electronics,Y,31,181.22,5.8,5291.99,5617.82,325.83356,5291.98644,5291.98644,0.00356,Matched,Sale,Matched
817769,5009598,21048,302137,507,1098,11-07-2025,Pending,Re-engineered zero administration policy,Industrial Equipment,Y,45,2081.34,16.1,78580.99,93660.3,15079.3083,78580.9917,78580.9917,-0.0017,Matched,Sale,Matched
817770,5008061,20250,302407,522,1265,28-01-2025,Pending,Triple-buffered stable matrices,Pharmaceuticals,Y,48,1015.79,10.4,43687.1,48757.92,5070.82368,43687.09632,43687.09632,0.00368,Matched,Sale,Matched
817771,5009724,20678,301675,518,1158,08-12-2022,Returned,Polarized user-facing throughput,Groceries,N,10,2380.51,1.2,23519.44,23805.1,285.6612,23519.4388,23519.4388,0.0012,Matched,Sale,Matched
817772,5009616,21013,301136,534,1098,15-11-2025,Pending,Devolved 4thgeneration portal,Office Supplies,N,26,104.67,6.3,2549.97,2721.42,171.44946,2549.97054,2549.97054,-0.00054,Matched,Sale,Matched
